ID,Name,Acceleration,Age,Aggression,Agility,Attacking_Position,Balance,Ball_Control,Composure,Crossing,Curve,Dribbling,Finishing,Freekick_Accuracy,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes,Heading,Interceptions,Jumping,Long_Pass,Long_Shots,Marking,Penalties,Preferred,Rating,Reactions,Short_Pass,Shot_Power,Sliding_Tackle,Sprint,Stamina,Standing_Tackle,Strength,Vision,Volleys
232887,A. Nakamura,,26,0,80,67,75,69,63,65,53,77,54,0,0,0,0,0,0,0,0,0,64,52,0,57,RM,67,55,67,59,0,72,52,0,0,67,50
221627,H. Hechalar,,29,0,83,62,76,65,64,61,64,68,64,0,0,0,0,0,0,0,0,0,57,64,0,65,RM,67,66,64,65,0,79,76,0,0,64,63
220348,Isaac Carcelén,,24,0,67,68,76,60,59,66,62,63,34,0,0,0,0,0,0,0,0,0,58,43,0,46,RM,67,61,61,58,0,77,89,0,0,56,26
230079,A. Kalulu,,21,0,93,63,92,68,66,54,61,71,64,0,0,0,0,0,0,0,0,0,39,59,0,61,RM,67,63,65,65,0,90,71,0,0,60,64
235202,I. Tomečak,,27,0,67,59,64,66,52,68,63,64,52,0,0,0,0,0,0,0,0,0,65,52,0,60,RM,67,66,67,54,0,76,76,0,0,60,57
237767,T. Edamura,,30,0,64,68,67,65,65,65,66,66,63,0,0,0,0,0,0,0,0,0,60,55,0,58,RM,67,67,66,51,0,68,65,0,0,67,50
213449,P. Stolarski,,21,0,68,61,66,63,59,65,48,62,51,0,0,0,0,0,0,0,0,0,62,48,0,47,RM,67,53,65,55,0,93,83,0,0,62,52
215245,A. Hunou,,23,0,78,64,74,72,63,67,66,68,58,0,0,0,0,0,0,0,0,0,63,59,0,52,RM,67,64,69,65,0,68,69,0,0,68,56
210129,G. Lovrencsics,,28,0,73,59,68,68,57,68,67,70,63,0,0,0,0,0,0,0,0,0,59,72,0,70,RM,67,68,65,80,0,86,80,0,0,64,58
216790,C. Grant,,22,0,76,63,74,67,64,69,68,69,58,0,0,0,0,0,0,0,0,0,65,69,0,34,RM,67,56,69,68,0,61,66,0,0,70,43
200667,M. Power,,23,0,62,64,74,65,65,65,60,63,62,0,0,0,0,0,0,0,0,0,68,66,0,61,RM,67,61,70,73,0,59,74,0,0,66,56
235996,N. Ngamaleu,,22,0,68,60,66,65,38,57,58,66,64,0,0,0,0,0,0,0,0,0,49,57,0,65,RM,67,63,61,69,0,90,67,0,0,58,62
194528,V. Galiulin,,29,0,81,62,80,62,66,65,66,64,61,0,0,0,0,0,0,0,0,0,56,65,0,44,RM,67,69,67,74,0,76,72,0,0,68,50
159973,S. Vicerio,,25,0,62,72,75,75,59,72,83,72,50,0,0,0,0,0,0,0,0,0,76,46,0,71,RM,67,69,73,71,0,71,60,0,0,51,59
140262,D. Toledo,,35,0,74,66,85,69,67,62,69,67,45,0,0,0,0,0,0,0,0,0,66,69,0,63,RM,67,64,67,69,0,62,62,0,0,67,49
212454,C. O'Dowda,,22,0,80,59,69,68,50,62,55,69,58,0,0,0,0,0,0,0,0,0,56,55,0,58,RM,67,62,59,58,0,85,65,0,0,59,48
237542,G. Páez,,27,0,62,56,72,68,57,55,48,65,75,0,0,0,0,0,0,0,0,0,36,69,0,73,RM,67,54,64,67,0,75,60,0,0,54,59
226029,A. Katrich,,22,0,67,64,65,62,60,60,42,70,61,0,0,0,0,0,0,0,0,0,55,42,0,45,RM,67,68,66,63,0,80,62,0,0,56,60
229620,V. Rodić,,23,0,81,67,85,65,62,63,51,68,56,0,0,0,0,0,0,0,0,0,44,53,0,48,RM,67,67,57,49,0,83,77,0,0,65,44
217845,A. Hjulsager,,22,0,75,69,70,70,61,58,56,69,68,0,0,0,0,0,0,0,0,0,66,59,0,53,RM,67,60,68,52,0,78,70,0,0,66,55
202231,H. Jimenez,,28,0,77,66,81,65,62,70,74,61,54,0,0,0,0,0,0,0,0,0,59,60,0,60,RM,67,61,67,71,0,77,64,0,0,71,56
231416,D. Lukebakio,,19,0,82,51,76,71,58,66,64,76,56,0,0,0,0,0,0,0,0,0,61,66,0,45,RM,67,61,63,63,0,78,49,0,0,57,58
221179,Sebas Coris,,24,0,71,57,53,68,60,65,39,70,59,0,0,0,0,0,0,0,0,0,54,60,0,49,RM,67,55,67,50,0,71,71,0,0,65,47
159996,T. Garceson,,25,0,74,71,71,73,72,68,45,74,77,0,0,0,0,0,0,0,0,0,49,73,0,63,RM,67,63,50,50,0,82,72,0,0,52,67
214784,J. Pereyra Díaz,,26,0,68,70,68,67,62,68,69,65,55,0,0,0,0,0,0,0,0,0,62,69,0,57,RW,67,71,67,70,0,74,68,0,0,67,64
236037,P. Clement,,21,0,79,60,76,72,60,59,50,68,63,0,0,0,0,0,0,0,0,0,58,65,0,57,RW,67,66,66,59,0,72,75,0,0,65,55
238857,Wilson Manafá,,22,0,77,61,80,70,58,73,51,71,60,0,0,0,0,0,0,0,0,0,50,41,0,47,RW,67,60,68,60,0,76,72,0,0,60,49
207892,J. Gyau,,24,0,86,64,83,65,70,61,63,68,55,0,0,0,0,0,0,0,0,0,50,58,0,51,RW,67,68,61,63,0,91,76,0,0,51,53
176406,Lee Sang Ho,,30,0,87,54,88,60,65,63,56,64,64,0,0,0,0,0,0,0,0,0,62,66,0,65,RW,67,65,65,67,0,86,88,0,0,62,59
224315,L. Paganini,,24,0,73,63,70,69,58,63,54,68,40,0,0,0,0,0,0,0,0,0,65,65,0,55,RW,67,69,68,64,0,76,73,0,0,68,40
224071,R. Habran,,23,0,81,62,69,67,59,61,54,69,60,0,0,0,0,0,0,0,0,0,57,54,0,59,RW,67,58,64,59,0,87,69,0,0,56,70
192328,P. Huspek,,26,0,84,55,83,69,49,64,64,68,57,0,0,0,0,0,0,0,0,0,58,59,0,58,RW,67,52,62,65,0,87,82,0,0,51,49
224329,M. Carrasco,,29,0,75,64,79,65,58,74,64,66,62,0,0,0,0,0,0,0,0,0,58,66,0,62,RW,67,62,63,65,0,79,63,0,0,65,66
223056,Álvaro Bustos,,22,0,74,60,76,70,58,66,66,68,58,0,0,0,0,0,0,0,0,0,62,66,0,58,RW,67,57,68,62,0,77,66,0,0,63,38
197716,T. Bunbury,,27,0,70,63,56,66,60,63,66,68,62,0,0,0,0,0,0,0,0,0,55,61,0,67,RW,67,63,63,73,0,78,62,0,0,60,61
209502,M. Nkololo,,24,0,85,67,63,65,59,61,50,68,63,0,0,0,0,0,0,0,0,0,56,65,0,67,RW,67,63,61,71,0,84,53,0,0,62,61
202341,M. Pérez,,24,0,78,65,79,64,48,63,74,68,59,0,0,0,0,0,0,0,0,0,60,75,0,52,RW,67,67,67,56,0,73,69,0,0,66,53
183920,R. Sukuta,,27,0,63,64,50,65,66,54,55,62,61,0,0,0,0,0,0,0,0,0,43,62,0,66,RW,67,62,58,74,0,72,73,0,0,50,62
229745,B. Enobakhare,,19,0,80,64,82,69,58,50,48,72,59,0,0,0,0,0,0,0,0,0,57,58,0,56,RW,67,56,66,65,0,81,68,0,0,61,58
217729,L. Gatto,,25,0,72,63,68,71,65,65,54,71,65,0,0,0,0,0,0,0,0,0,59,50,0,64,RW,67,52,66,68,0,78,69,0,0,56,50
224148,R. Murić,,21,0,79,58,72,73,54,55,78,80,55,0,0,0,0,0,0,0,0,0,45,67,0,49,RW,67,56,63,72,0,79,55,0,0,64,60
222875,J. Kayembe,,22,0,69,64,69,71,60,64,35,74,56,0,0,0,0,0,0,0,0,0,58,53,0,41,RW,67,62,68,60,0,84,57,0,0,58,45
222364,Piqueti,,24,0,84,58,75,67,61,54,54,72,61,0,0,0,0,0,0,0,0,0,44,60,0,55,RW,67,65,62,69,0,89,54,0,0,61,60
194717,R. Grange,,28,0,83,62,74,68,60,74,71,65,59,0,0,0,0,0,0,0,0,0,66,71,0,65,RW,67,62,64,80,0,80,78,0,0,60,64
216482,B. Pelé,,25,0,76,68,86,69,59,68,60,75,54,0,0,0,0,0,0,0,0,0,62,43,0,68,RW,67,63,67,62,0,79,48,0,0,65,48
221095,Dani Romera,,21,0,79,62,86,65,59,47,55,70,74,0,0,0,0,0,0,0,0,0,39,60,0,69,RW,67,64,55,71,0,80,57,0,0,57,62
228519,R. Zekhnini,,19,0,83,64,74,70,61,64,57,69,63,0,0,0,0,0,0,0,0,0,36,51,0,53,RW,67,55,55,68,0,90,70,0,0,56,50
183471,D. Vidosic,,30,0,67,63,70,68,65,67,73,66,62,0,0,0,0,0,0,0,0,0,66,66,0,75,RW,67,59,70,73,0,74,61,0,0,66,68
220084,C. Falletti,,24,0,85,59,74,70,72,56,47,70,52,0,0,0,0,0,0,0,0,0,62,64,0,53,RW,67,60,66,60,0,90,72,0,0,62,51
201921,N. Ajose,,25,0,74,70,71,64,70,56,61,63,72,0,0,0,0,0,0,0,0,0,35,64,0,70,RW,67,63,47,70,0,79,65,0,0,59,55
198348,M. Autret,,26,0,75,53,71,70,59,67,63,69,62,0,0,0,0,0,0,0,0,0,66,65,0,62,RW,67,67,69,71,0,75,48,0,0,67,56
226773,P. Diop,,19,0,70,65,62,67,58,31,36,68,58,0,0,0,0,0,0,0,0,0,69,60,0,53,RW,67,47,72,72,0,65,70,0,0,60,34
202727,J. Mendes,,26,0,66,67,60,62,56,51,59,61,67,0,0,0,0,0,0,0,0,0,44,60,0,63,RW,67,54,56,66,0,79,52,0,0,51,59
212458,W. Cosme,,32,0,73,67,65,65,57,50,52,62,63,0,0,0,0,0,0,0,0,0,49,61,0,69,RW,67,62,59,70,0,73,56,0,0,56,57
215275,V. Krotov,,24,0,75,60,75,70,62,63,59,72,65,0,0,0,0,0,0,0,0,0,62,63,0,66,RW,67,61,67,68,0,78,65,0,0,56,67
200440,B. Bodin,,25,0,81,59,79,69,65,63,62,70,67,0,0,0,0,0,0,0,0,0,58,68,0,67,RW,67,56,61,67,0,79,73,0,0,63,63
197376,C. Fandrich,,26,0,86,58,77,70,64,58,67,67,53,0,0,0,0,0,0,0,0,0,61,54,0,50,RM,66,62,67,59,0,72,72,0,0,65,50
204033,N. Devlin,,23,0,69,55,62,60,62,61,58,65,34,0,0,0,0,0,0,0,0,0,55,52,0,24,RM,66,59,58,56,0,90,82,0,0,52,46
232195,J. Ríos,,25,0,70,60,76,69,67,59,41,58,62,0,0,0,0,0,0,0,0,0,63,33,0,47,RM,66,65,67,64,0,66,79,0,0,67,36
211463,C. Lavery,,24,0,77,65,70,66,63,55,59,71,67,0,0,0,0,0,0,0,0,0,50,68,0,64,RM,66,61,58,66,0,75,72,0,0,55,57
212750,E. Hurtado,,26,0,76,64,77,64,55,54,71,66,60,0,0,0,0,0,0,0,0,0,50,62,0,64,RM,66,60,62,69,0,88,68,0,0,60,72
230432,Dagoberto Esteiro,,29,0,64,59,66,59,73,60,57,67,57,0,0,0,0,0,0,0,0,0,56,41,0,64,RM,66,71,73,52,0,70,77,0,0,67,53
203043,M. O'Halloran,,26,0,85,59,66,63,62,68,58,66,69,0,0,0,0,0,0,0,0,0,52,61,0,57,RM,66,65,59,69,0,92,74,0,0,59,58
185380,T. Teniste,,29,0,75,51,84,64,57,63,51,62,31,0,0,0,0,0,0,0,0,0,57,45,0,51,RM,66,62,60,62,0,77,84,0,0,53,46
173349,L. Ainsworth,,29,0,79,60,90,62,51,64,63,65,57,0,0,0,0,0,0,0,0,0,58,59,0,59,RM,66,62,62,67,0,85,64,0,0,61,61
206630,D. Mattocks,,26,0,87,63,73,59,58,53,62,65,61,0,0,0,0,0,0,0,0,0,48,60,0,59,RM,66,62,60,77,0,91,63,0,0,57,54
205353,Cristian Ceballos,,24,0,72,56,73,69,64,63,71,70,61,0,0,0,0,0,0,0,0,0,61,67,0,67,RM,66,59,63,72,0,76,59,0,0,63,56
234283,S. Skarlatidis,,26,0,85,60,88,65,57,67,68,68,60,0,0,0,0,0,0,0,0,0,56,63,0,50,RM,66,61,65,69,0,76,70,0,0,52,59
238643,M. Bär,,25,0,61,60,63,63,64,67,42,68,60,0,0,0,0,0,0,0,0,0,64,46,0,48,RM,66,61,66,55,0,72,63,0,0,64,39
227894,A. Soto,,22,0,62,59,59,66,57,52,40,57,52,0,0,0,0,0,0,0,0,0,57,77,0,37,RM,66,65,60,76,0,58,83,0,0,57,30
222775,T. Pachonik,,22,0,58,52,63,66,59,60,53,64,45,0,0,0,0,0,0,0,0,0,59,48,0,41,RM,66,57,63,56,0,76,72,0,0,49,47
215864,J. Dodoo,,22,0,70,61,59,64,68,64,42,66,68,0,0,0,0,0,0,0,0,0,55,48,0,59,RM,66,55,60,71,0,81,70,0,0,49,65
229947,Romário Baldé,,20,0,85,61,71,71,46,57,66,73,62,0,0,0,0,0,0,0,0,0,44,61,0,65,RM,66,71,57,73,0,78,67,0,0,57,64
213566,C. Erskine,,30,0,72,56,57,71,64,60,60,71,64,0,0,0,0,0,0,0,0,0,59,62,0,49,RM,66,61,65,66,0,68,58,0,0,62,58
198977,C. Quiring,,26,0,82,59,80,61,59,61,62,67,60,0,0,0,0,0,0,0,0,0,48,60,0,50,RM,66,63,63,64,0,81,80,0,0,57,58
233795,B. Brereton,,18,0,75,62,56,68,64,62,68,72,68,0,0,0,0,0,0,0,0,0,46,53,0,65,RM,66,48,53,67,0,85,72,0,0,62,66
207429,D. Samuel,,23,0,63,65,60,66,62,47,62,65,67,0,0,0,0,0,0,0,0,0,40,59,0,64,RM,66,55,60,63,0,80,68,0,0,51,57
212039,S. Al Muwallad,,26,0,70,57,68,63,49,61,50,59,51,0,0,0,0,0,0,0,0,0,51,55,0,59,RM,66,66,66,52,0,76,75,0,0,53,47
204616,A. Almici,,24,0,70,56,59,67,60,66,52,58,17,0,0,0,0,0,0,0,0,0,67,48,0,42,RM,66,70,68,62,0,83,81,0,0,46,46
223819,Juan Cámara,,23,0,79,64,68,71,61,72,73,68,64,0,0,0,0,0,0,0,0,0,71,70,0,66,RM,66,58,69,61,0,73,59,0,0,62,56
208974,H. Bahebri,,24,0,81,61,78,66,55,59,69,67,56,0,0,0,0,0,0,0,0,0,56,57,0,42,RM,66,60,63,71,0,76,65,0,0,65,55
176207,R. Boguski,,33,0,85,74,82,61,58,55,57,64,68,0,0,0,0,0,0,0,0,0,67,58,0,69,RM,66,76,66,50,0,68,67,0,0,70,76
207440,F. Fragapane,,24,0,83,61,91,63,51,66,67,70,58,0,0,0,0,0,0,0,0,0,56,66,0,67,RM,66,58,63,67,0,73,74,0,0,64,69
204882,R. Williams,,23,0,84,58,80,66,53,64,50,66,57,0,0,0,0,0,0,0,0,0,55,52,0,55,RM,66,67,60,58,0,78,77,0,0,63,56
214354,D. Asprilla,,25,0,79,63,74,68,62,59,78,72,63,0,0,0,0,0,0,0,0,0,55,72,0,65,RM,66,60,60,77,0,75,71,0,0,60,60
177495,C. Taylor,,30,0,71,56,65,66,57,65,60,66,57,0,0,0,0,0,0,0,0,0,63,55,0,55,RM,66,60,62,61,0,74,72,0,0,63,56
160088,S. Adelos,,29,0,64,59,66,59,73,60,57,67,57,0,0,0,0,0,0,0,0,0,56,41,0,64,RM,66,71,73,52,0,70,77,0,0,67,53
213338,J. Ring,,25,0,76,57,65,66,60,63,62,70,47,0,0,0,0,0,0,0,0,0,46,62,0,55,RM,66,60,64,64,0,78,68,0,0,67,52
210011,T. Ondaan,,23,0,82,62,77,62,45,62,71,75,56,0,0,0,0,0,0,0,0,0,44,66,0,52,RM,66,62,53,74,0,87,66,0,0,54,54
229217,Y. Yeboah,,20,0,78,63,71,69,63,51,46,74,60,0,0,0,0,0,0,0,0,0,43,54,0,62,RM,66,60,55,61,0,87,52,0,0,52,56
210786,S. Al Sawadi,,24,0,89,57,87,66,57,66,64,67,54,0,0,0,0,0,0,0,0,0,56,53,0,54,RM,66,59,61,55,0,78,70,0,0,57,52
210020,P. Weihrauch,,23,0,77,61,68,70,59,54,60,74,63,0,0,0,0,0,0,0,0,0,47,62,0,55,RM,66,62,62,67,0,76,60,0,0,54,62
224356,Yann,,22,0,88,59,89,68,58,68,62,71,50,0,0,0,0,0,0,0,0,0,60,64,0,57,RM,66,61,63,67,0,67,53,0,0,68,63
231524,T. Pochettino,,21,0,61,52,67,62,51,75,76,66,43,0,0,0,0,0,0,0,0,0,73,58,0,54,RM,66,50,75,53,0,65,76,0,0,78,45
194149,F. Ulvestad,,25,0,72,62,65,68,70,60,65,69,61,0,0,0,0,0,0,0,0,0,65,63,0,68,RM,66,64,66,66,0,65,75,0,0,66,60
214382,I. Rivas,,29,0,79,68,65,68,59,55,34,65,48,0,0,0,0,0,0,0,0,0,65,58,0,42,RM,66,66,66,45,0,71,83,0,0,69,28
212335,V. Zapata,,31,0,75,59,80,67,63,64,71,68,58,0,0,0,0,0,0,0,0,0,58,65,0,69,RM,66,63,62,71,0,77,66,0,0,60,58
164465,T. McMahon,,31,0,65,49,76,57,74,64,45,61,40,0,0,0,0,0,0,0,0,0,57,49,0,59,RM,66,58,58,55,0,69,73,0,0,58,43
202866,N. Mezquida,,25,0,85,63,85,68,75,59,66,68,55,0,0,0,0,0,0,0,0,0,55,65,0,43,RM,66,64,62,67,0,59,55,0,0,63,62
211314,Nico Hidalgo,,25,0,80,56,73,73,58,65,61,72,53,0,0,0,0,0,0,0,0,0,53,58,0,54,RM,66,55,63,62,0,77,68,0,0,58,35
220786,M. Njie,,21,0,81,57,74,68,65,61,54,68,60,0,0,0,0,0,0,0,0,0,43,60,0,55,RM,66,59,62,63,0,84,70,0,0,58,48
228979,O. Myny,,22,0,77,60,69,63,61,64,57,66,63,0,0,0,0,0,0,0,0,0,54,62,0,54,RM,66,63,62,65,0,85,75,0,0,58,60
214663,S. Nagüel,,24,0,83,61,84,69,66,61,60,69,55,0,0,0,0,0,0,0,0,0,62,58,0,59,RM,66,62,65,59,0,73,68,0,0,64,51
238984,M. Farrona Pulido,,24,0,86,62,87,67,67,62,62,68,59,0,0,0,0,0,0,0,0,0,39,38,0,42,RM,66,62,63,46,0,83,70,0,0,58,54
210313,T. Murg,,22,0,80,56,80,69,52,66,70,67,65,0,0,0,0,0,0,0,0,0,59,64,0,59,RM,66,50,64,61,0,80,44,0,0,66,64
183945,F. Brustad,,28,0,65,62,52,63,59,57,59,60,66,0,0,0,0,0,0,0,0,0,45,57,0,38,RM,66,59,58,68,0,90,74,0,0,60,48
205197,Carlos Martínez,,28,0,75,59,81,63,48,67,48,64,56,0,0,0,0,0,0,0,0,0,65,48,0,62,RM,66,64,68,68,0,72,58,0,0,61,45
235159,G. Ramírez,,22,0,71,58,69,67,63,58,57,62,64,0,0,0,0,0,0,0,0,0,68,56,0,48,RM,66,64,62,63,0,69,79,0,0,66,48
215193,L. Menossi,,23,0,90,64,91,64,51,63,52,65,35,0,0,0,0,0,0,0,0,0,69,54,0,54,RM,66,63,72,50,0,75,75,0,0,67,47
232860,K. Higashi,,26,0,57,66,63,63,64,66,57,65,65,0,0,0,0,0,0,0,0,0,65,64,0,61,RM,66,65,65,63,0,66,75,0,0,63,60
209567,R. Sufyani,,30,0,79,64,63,65,50,59,69,63,65,0,0,0,0,0,0,0,0,0,60,53,0,63,RM,66,63,65,68,0,73,74,0,0,62,53
221350,T. Ambrose,,20,0,77,66,72,67,60,45,48,67,68,0,0,0,0,0,0,0,0,0,35,49,0,60,RM,66,55,53,67,0,86,58,0,0,61,49
229286,T. Skarke,,20,0,77,63,77,63,49,61,63,70,63,0,0,0,0,0,0,0,0,0,54,59,0,50,RM,66,59,63,67,0,76,64,0,0,56,60
190122,P. Coutts,,28,0,74,66,71,67,72,68,63,70,60,0,0,0,0,0,0,0,0,0,67,69,0,64,RM,66,65,65,67,0,73,81,0,0,67,55
200369,O. Halvorsen,,29,0,66,64,67,66,60,64,54,65,57,0,0,0,0,0,0,0,0,0,56,54,0,65,RM,66,60,59,64,0,76,78,0,0,58,55
232375,T. Umesaki,,30,0,73,63,81,68,59,57,64,68,59,0,0,0,0,0,0,0,0,0,64,70,0,69,RM,66,58,67,68,0,62,67,0,0,69,66
215994,A. Cherevko,,29,0,70,61,85,64,62,63,56,65,56,0,0,0,0,0,0,0,0,0,58,49,0,55,RM,66,55,61,62,0,75,59,0,0,59,59
223424,I. Depe,,24,0,77,61,84,70,56,62,62,72,37,0,0,0,0,0,0,0,0,0,58,41,0,57,RM,66,60,63,54,0,78,65,0,0,59,49
182464,Zhao Mingjian,,29,0,67,68,72,62,50,67,60,64,48,0,0,0,0,0,0,0,0,0,62,49,0,32,RM,66,66,68,52,0,70,71,0,0,59,44
202179,Z. Ismail,,23,0,74,54,72,69,60,63,65,74,56,0,0,0,0,0,0,0,0,0,57,41,0,52,RM,66,55,60,44,0,84,55,0,0,54,40
202952,Park Jin Po,,29,0,86,67,85,61,65,56,56,58,61,0,0,0,0,0,0,0,0,0,43,43,0,45,RM,66,66,63,41,0,76,67,0,0,65,53
192971,R. Şimşek,,26,0,78,36,81,70,54,62,53,71,35,0,0,0,0,0,0,0,0,0,60,35,0,45,RM,66,67,65,54,0,72,75,0,0,48,45
214988,L. Miranda,,23,0,82,59,83,67,64,64,66,65,58,0,0,0,0,0,0,0,0,0,66,69,0,54,RM,66,60,69,66,0,79,82,0,0,57,45
231628,Rafa Mir,,19,0,55,61,40,64,58,62,49,60,70,0,0,0,0,0,0,0,0,0,43,52,0,75,RM,66,57,58,70,0,64,54,0,0,51,63
204238,T. Guerbert,,28,0,84,58,75,69,67,68,67,66,55,0,0,0,0,0,0,0,0,0,67,60,0,68,RM,66,67,65,64,0,66,80,0,0,60,59
180690,A. Ateef,,34,0,76,71,82,66,66,65,60,65,54,0,0,0,0,0,0,0,0,0,72,70,0,58,RM,66,70,71,71,0,63,67,0,0,65,61
137686,A. Hadouir,,34,0,70,63,80,70,67,73,74,70,62,0,0,0,0,0,0,0,0,0,56,68,0,58,RM,66,61,64,69,0,39,35,0,0,65,70
202974,Sin Se Gye,,26,0,82,62,79,57,55,68,56,58,53,0,0,0,0,0,0,0,0,0,69,48,0,41,RM,66,63,61,65,0,80,72,0,0,67,52
230623,S. Bakış,,23,0,44,73,51,66,46,35,34,58,69,0,0,0,0,0,0,0,0,0,43,56,0,61,RM,66,68,62,55,0,52,58,0,0,47,50
226273,S. Davis,,24,0,64,58,58,66,64,63,71,64,52,0,0,0,0,0,0,0,0,0,66,57,0,58,RM,66,65,69,62,0,62,69,0,0,64,54
231394,Hildeberto Pereira,,21,0,80,73,75,68,69,56,62,73,54,0,0,0,0,0,0,0,0,0,59,49,0,58,RM,66,67,64,70,0,86,72,0,0,57,60
238562,P. Hoffmann,,25,0,61,60,61,62,57,60,39,64,60,0,0,0,0,0,0,0,0,0,56,67,0,59,RM,66,63,60,74,0,90,70,0,0,58,50
169451,M. Gardyne,,31,0,90,54,83,68,62,63,58,70,56,0,0,0,0,0,0,0,0,0,54,55,0,67,RM,66,53,58,58,0,82,74,0,0,62,54
193771,A. Wildig,,25,0,79,60,77,66,62,60,54,64,59,0,0,0,0,0,0,0,0,0,64,56,0,49,RM,66,62,67,58,0,72,70,0,0,66,57
143601,M. Rosales,,36,0,63,65,71,70,70,69,75,65,55,0,0,0,0,0,0,0,0,0,63,58,0,68,RM,66,68,69,65,0,54,34,0,0,67,61
234740,M. El Hankouri,,20,0,79,57,82,67,65,62,74,71,47,0,0,0,0,0,0,0,0,0,63,70,0,50,RM,66,57,63,69,0,80,64,0,0,66,59
209662,M. Rosheuvel,,26,0,74,57,70,68,64,62,68,72,57,0,0,0,0,0,0,0,0,0,46,66,0,60,RM,66,59,60,63,0,88,67,0,0,62,52
172041,T. Mikkelsen,,30,0,80,66,76,66,67,63,58,65,62,0,0,0,0,0,0,0,0,0,58,53,0,43,RW,66,59,66,66,0,79,70,0,0,64,63
203786,O. Roshi,,26,0,73,60,65,65,63,64,59,70,58,0,0,0,0,0,0,0,0,0,48,58,0,61,RW,66,59,62,61,0,90,55,0,0,49,62
227600,J. Andersson,,20,0,75,49,74,66,62,64,67,62,42,0,0,0,0,0,0,0,0,0,59,40,0,45,RW,66,58,66,54,0,81,80,0,0,51,46
163856,C. Dagnall,,31,0,72,69,75,64,67,42,42,66,67,0,0,0,0,0,0,0,0,0,49,66,0,64,RW,66,61,56,67,0,69,79,0,0,57,65
208669,G. van Kessel,,24,0,72,67,65,61,56,54,44,65,66,0,0,0,0,0,0,0,0,0,43,59,0,62,RW,66,53,55,57,0,91,53,0,0,47,58
194851,F. Mazzeo,,33,0,71,69,71,64,68,56,47,62,69,0,0,0,0,0,0,0,0,0,51,65,0,43,RW,66,63,59,68,0,61,54,0,0,59,68
201000,O. Zahustel,,26,0,73,62,59,62,69,64,52,66,56,0,0,0,0,0,0,0,0,0,65,52,0,63,RW,66,67,63,64,0,80,66,0,0,57,57
239921,Joca,,21,0,89,66,91,72,59,51,58,73,47,0,0,0,0,0,0,0,0,0,59,40,0,53,RW,66,61,67,72,0,64,55,0,0,61,53
229699,N. Benedetti,,20,0,64,56,69,66,59,58,56,64,62,0,0,0,0,0,0,0,0,0,67,67,0,48,RW,66,55,72,55,0,68,69,0,0,65,36
53855,N. Tyson,,35,0,81,65,72,64,61,64,57,67,62,0,0,0,0,0,0,0,0,0,58,55,0,59,RW,66,64,62,65,0,91,56,0,0,58,65
223332,M. Sprocati,,23,0,73,62,71,66,60,70,40,73,50,0,0,0,0,0,0,0,0,0,62,50,0,56,RW,66,65,70,60,0,75,53,0,0,65,52
232811,J. Amano,,25,0,67,69,78,67,59,68,49,69,52,0,0,0,0,0,0,0,0,0,62,54,0,42,RW,66,61,68,62,0,72,86,0,0,68,36
237182,Gildo,,22,0,83,53,84,70,57,63,50,71,62,0,0,0,0,0,0,0,0,0,58,68,0,58,RW,66,58,65,70,0,75,66,0,0,55,55
224386,M. Tévez,,20,0,83,60,82,68,55,60,60,69,57,0,0,0,0,0,0,0,0,0,64,62,0,56,RW,66,61,63,69,0,83,73,0,0,61,56
233108,T. Verhaar,,29,0,64,62,70,70,67,72,80,70,65,0,0,0,0,0,0,0,0,0,63,77,0,65,RW,66,61,68,82,0,50,71,0,0,65,70
230561,J. Grot,,19,0,50,62,48,59,55,55,48,63,61,0,0,0,0,0,0,0,0,0,45,67,0,40,RW,66,62,55,75,0,77,73,0,0,58,52
211373,N. Mohammed,,23,0,87,55,80,69,59,51,63,68,59,0,0,0,0,0,0,0,0,0,47,55,0,55,RW,66,56,66,42,0,84,60,0,0,63,54
221907,B. Ould,,19,0,85,59,82,77,58,58,73,80,63,0,0,0,0,0,0,0,0,0,45,66,0,56,RW,66,62,63,73,0,78,44,0,0,66,60
206054,S. Gündüz,,23,0,82,66,85,64,56,63,50,69,50,0,0,0,0,0,0,0,0,0,59,64,0,57,RW,66,65,64,66,0,77,75,0,0,54,40
228327,F. Azemi,,25,0,70,63,70,64,67,55,58,64,65,0,0,0,0,0,0,0,0,0,51,58,0,60,RW,66,64,56,68,0,80,71,0,0,51,55
200701,G. Beretta,,25,0,61,65,56,65,64,52,39,59,65,0,0,0,0,0,0,0,0,0,47,66,0,48,RW,66,67,58,65,0,70,67,0,0,44,63
240898,Francis,,21,0,80,62,77,64,42,63,63,67,57,0,0,0,0,0,0,0,0,0,56,42,0,53,RM,65,56,59,53,0,84,56,0,0,57,52
239117,A. Baluta,,23,0,78,67,84,59,65,66,38,56,59,0,0,0,0,0,0,0,0,0,58,38,0,41,RM,65,62,65,46,0,74,69,0,0,63,33
212243,V. Ranković,,24,0,79,51,82,66,55,65,44,69,33,0,0,0,0,0,0,0,0,0,51,35,0,41,RM,65,57,62,39,0,72,74,0,0,52,42
211988,J. Kiesewetter,,24,0,67,62,64,65,50,61,54,68,61,0,0,0,0,0,0,0,0,0,52,57,0,59,RM,65,57,63,62,0,84,56,0,0,54,52
