,Rating,Preferred,Acceleration,Age,Aggression,Agility,Balance,Ball_Control,Composure,Crossing,Curve,Dribbling,Finishing,Freekick_Accuracy,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes,Heading,Interceptions,Jumping,Long_Pass,Long_Shots,Marking,Penalties,Attacking_Position,Reactions,Short_Pass,Shot_Power,Sliding_Tackle,Sprint,Stamina,Standing_Tackle,Strength,Vision,Volleys
15317,59,CM,67.0,19,60.0,63.0,69.0,60.0,63.0,60.0,60.0,59.0,59.0,57.0,13.0,8.0,13.0,11.0,13.0,40.0,46.0,50.0,65.0,60.0,51.0,59.0,55.0,60.0,64.0,62.0,52.0,62.0,37.0,60.0,51.0,55.0,55.0
15318,59,LM,69.0,18,44.0,73.0,72.0,59.0,55.0,54.0,60.0,61.0,54.0,48.0,8.0,15.0,8.0,7.0,7.0,47.0,32.0,65.0,55.0,49.0,42.0,48.0,52.0,48.0,62.0,54.0,44.0,63.0,55.0,54.0,50.0,60.0,47.0
15319,59,CAM,77.0,30,65.0,79.0,81.0,60.0,60.0,59.0,47.0,58.0,53.0,48.0,5.0,13.0,6.0,10.0,10.0,45.0,45.0,71.0,59.0,52.0,46.0,49.0,51.0,62.0,62.0,56.0,39.0,84.0,66.0,46.0,82.0,44.0,45.0
15320,59,LB,65.0,21,62.0,50.0,61.0,42.0,42.0,42.0,38.0,66.0,32.0,44.0,9.0,10.0,15.0,5.0,14.0,51.0,55.0,63.0,31.0,45.0,58.0,45.0,45.0,61.0,38.0,48.0,70.0,63.0,58.0,72.0,57.0,40.0,22.0
15321,59,LM,72.0,22,37.0,74.0,74.0,59.0,49.0,59.0,56.0,63.0,53.0,48.0,11.0,16.0,10.0,9.0,11.0,44.0,28.0,37.0,51.0,51.0,32.0,59.0,55.0,40.0,57.0,57.0,33.0,65.0,66.0,35.0,46.0,54.0,54.0
15322,59,CAM,64.0,17,49.0,73.0,74.0,61.0,63.0,55.0,58.0,58.0,40.0,53.0,8.0,14.0,7.0,10.0,5.0,40.0,35.0,48.0,61.0,32.0,38.0,50.0,53.0,50.0,66.0,47.0,52.0,60.0,54.0,55.0,36.0,64.0,46.0
15323,59,CDM,68.0,18,62.0,69.0,74.0,61.0,50.0,47.0,47.0,52.0,38.0,39.0,12.0,12.0,7.0,8.0,8.0,60.0,60.0,54.0,53.0,41.0,54.0,48.0,39.0,51.0,67.0,49.0,58.0,55.0,59.0,57.0,52.0,48.0,37.0
15324,59,GK,46.0,22,26.0,30.0,55.0,30.0,39.0,20.0,15.0,14.0,9.0,20.0,58.0,54.0,54.0,58.0,61.0,14.0,24.0,52.0,30.0,6.0,9.0,30.0,8.0,58.0,37.0,26.0,14.0,44.0,20.0,13.0,65.0,20.0,10.0
15325,59,ST,83.0,20,66.0,71.0,70.0,54.0,45.0,35.0,40.0,62.0,61.0,44.0,12.0,14.0,10.0,13.0,8.0,43.0,25.0,70.0,30.0,52.0,15.0,58.0,57.0,53.0,42.0,58.0,14.0,85.0,55.0,11.0,65.0,45.0,47.0
15326,59,ST,59.0,21,58.0,51.0,35.0,58.0,49.0,42.0,51.0,53.0,57.0,39.0,7.0,6.0,10.0,15.0,13.0,68.0,22.0,60.0,28.0,45.0,26.0,57.0,53.0,52.0,50.0,58.0,19.0,63.0,59.0,31.0,83.0,42.0,53.0
15327,59,CAM,74.0,21,28.0,85.0,86.0,61.0,50.0,56.0,56.0,69.0,52.0,55.0,9.0,10.0,13.0,6.0,14.0,39.0,32.0,53.0,54.0,53.0,53.0,55.0,47.0,46.0,61.0,54.0,35.0,74.0,71.0,37.0,29.0,49.0,54.0
15328,59,CDM,68.0,20,52.0,62.0,63.0,64.0,61.0,47.0,45.0,60.0,52.0,43.0,8.0,13.0,11.0,12.0,15.0,42.0,57.0,55.0,61.0,51.0,60.0,45.0,44.0,60.0,64.0,58.0,45.0,66.0,54.0,54.0,61.0,57.0,38.0
15329,59,CB,54.0,19,56.0,54.0,56.0,43.0,40.0,28.0,20.0,36.0,19.0,27.0,7.0,7.0,12.0,9.0,7.0,55.0,57.0,62.0,36.0,22.0,60.0,35.0,23.0,51.0,42.0,31.0,62.0,53.0,52.0,64.0,67.0,39.0,18.0
15330,59,LW,80.0,22,28.0,78.0,64.0,60.0,41.0,56.0,31.0,60.0,50.0,32.0,14.0,13.0,9.0,6.0,9.0,60.0,11.0,66.0,27.0,55.0,36.0,57.0,64.0,45.0,46.0,59.0,16.0,87.0,55.0,10.0,49.0,41.0,35.0
15331,59,CAM,61.0,21,30.0,61.0,65.0,59.0,56.0,49.0,33.0,58.0,61.0,32.0,10.0,10.0,13.0,13.0,7.0,58.0,23.0,57.0,56.0,50.0,28.0,58.0,59.0,55.0,57.0,51.0,16.0,68.0,62.0,20.0,66.0,54.0,43.0
15332,59,GK,29.0,22,21.0,39.0,38.0,21.0,40.0,16.0,15.0,15.0,11.0,15.0,60.0,55.0,57.0,59.0,62.0,15.0,13.0,57.0,22.0,11.0,8.0,22.0,10.0,53.0,27.0,20.0,14.0,35.0,27.0,18.0,59.0,30.0,16.0
15333,59,CB,47.0,19,64.0,53.0,60.0,50.0,52.0,33.0,33.0,34.0,22.0,34.0,12.0,14.0,5.0,15.0,10.0,54.0,57.0,69.0,34.0,22.0,56.0,49.0,35.0,51.0,42.0,41.0,59.0,53.0,49.0,60.0,68.0,33.0,31.0
15334,59,RB,69.0,20,56.0,57.0,65.0,50.0,45.0,61.0,38.0,57.0,30.0,41.0,14.0,14.0,11.0,8.0,11.0,50.0,61.0,62.0,34.0,37.0,53.0,44.0,52.0,54.0,37.0,32.0,66.0,58.0,62.0,65.0,55.0,41.0,36.0
15335,59,CM,72.0,21,46.0,69.0,74.0,64.0,57.0,58.0,62.0,64.0,49.0,55.0,14.0,8.0,14.0,16.0,7.0,47.0,24.0,51.0,63.0,54.0,40.0,52.0,48.0,51.0,68.0,59.0,54.0,67.0,63.0,53.0,52.0,57.0,49.0
15336,59,RM,61.0,33,56.0,74.0,73.0,63.0,52.0,47.0,42.0,58.0,47.0,45.0,8.0,7.0,15.0,9.0,12.0,66.0,61.0,51.0,65.0,49.0,34.0,50.0,57.0,58.0,63.0,51.0,61.0,56.0,73.0,58.0,63.0,56.0,43.0
15337,59,ST,77.0,22,52.0,68.0,64.0,56.0,50.0,40.0,48.0,57.0,58.0,34.0,12.0,12.0,7.0,7.0,9.0,51.0,30.0,65.0,45.0,52.0,19.0,52.0,54.0,58.0,52.0,54.0,22.0,81.0,69.0,24.0,68.0,53.0,43.0
15338,59,ST,75.0,19,53.0,68.0,68.0,55.0,58.0,32.0,58.0,63.0,59.0,27.0,5.0,11.0,13.0,8.0,11.0,49.0,10.0,57.0,42.0,54.0,12.0,59.0,55.0,56.0,48.0,59.0,20.0,79.0,62.0,19.0,58.0,58.0,53.0
15339,59,CM,59.0,22,60.0,60.0,61.0,66.0,52.0,48.0,45.0,63.0,46.0,48.0,11.0,10.0,14.0,7.0,11.0,61.0,47.0,65.0,58.0,49.0,53.0,50.0,55.0,57.0,61.0,57.0,61.0,59.0,62.0,60.0,60.0,50.0,43.0
15340,59,CAM,60.0,17,45.0,55.0,65.0,70.0,64.0,54.0,58.0,66.0,52.0,48.0,9.0,14.0,7.0,11.0,14.0,41.0,30.0,50.0,56.0,45.0,24.0,57.0,50.0,54.0,60.0,63.0,43.0,57.0,44.0,42.0,55.0,54.0,49.0
15341,59,ST,48.0,24,72.0,43.0,50.0,53.0,56.0,28.0,30.0,48.0,57.0,29.0,13.0,8.0,9.0,5.0,6.0,60.0,21.0,53.0,44.0,51.0,25.0,55.0,61.0,67.0,50.0,63.0,23.0,61.0,60.0,24.0,73.0,46.0,42.0
15342,59,CM,59.0,20,61.0,68.0,59.0,59.0,55.0,50.0,58.0,56.0,48.0,59.0,13.0,16.0,16.0,12.0,7.0,46.0,39.0,55.0,62.0,54.0,46.0,51.0,51.0,56.0,64.0,60.0,48.0,71.0,62.0,44.0,72.0,62.0,39.0
15343,59,CAM,75.0,20,33.0,76.0,93.0,61.0,52.0,51.0,50.0,63.0,51.0,49.0,6.0,8.0,13.0,11.0,6.0,42.0,28.0,74.0,50.0,56.0,24.0,52.0,54.0,46.0,58.0,55.0,29.0,73.0,50.0,24.0,34.0,56.0,51.0
15344,59,GK,46.0,23,17.0,38.0,51.0,16.0,45.0,11.0,19.0,13.0,11.0,13.0,61.0,59.0,61.0,57.0,61.0,12.0,12.0,58.0,22.0,18.0,19.0,14.0,13.0,46.0,25.0,24.0,20.0,46.0,24.0,13.0,58.0,24.0,12.0
15345,59,CAM,73.0,24,44.0,74.0,75.0,63.0,50.0,52.0,46.0,64.0,46.0,48.0,9.0,11.0,15.0,14.0,5.0,34.0,26.0,53.0,54.0,42.0,52.0,49.0,48.0,53.0,60.0,52.0,33.0,71.0,48.0,32.0,45.0,55.0,43.0
15346,59,RB,69.0,26,49.0,57.0,83.0,53.0,39.0,56.0,29.0,54.0,22.0,28.0,15.0,6.0,5.0,13.0,15.0,49.0,57.0,58.0,46.0,24.0,56.0,38.0,45.0,55.0,53.0,27.0,57.0,68.0,60.0,58.0,59.0,44.0,22.0
15347,59,CDM,58.0,19,60.0,57.0,64.0,58.0,51.0,42.0,39.0,59.0,38.0,40.0,6.0,13.0,13.0,10.0,10.0,52.0,53.0,58.0,61.0,41.0,56.0,47.0,32.0,55.0,64.0,56.0,60.0,55.0,58.0,54.0,60.0,54.0,34.0
15348,59,CM,81.0,26,38.0,85.0,77.0,62.0,55.0,63.0,57.0,63.0,37.0,61.0,16.0,8.0,13.0,12.0,10.0,58.0,50.0,74.0,53.0,51.0,55.0,56.0,65.0,62.0,62.0,63.0,42.0,71.0,63.0,45.0,77.0,59.0,46.0
15349,59,CB,77.0,27,49.0,78.0,82.0,62.0,56.0,41.0,43.0,59.0,49.0,41.0,13.0,14.0,11.0,12.0,15.0,51.0,55.0,70.0,53.0,51.0,57.0,47.0,46.0,61.0,54.0,49.0,60.0,75.0,42.0,63.0,60.0,46.0,46.0
15350,59,LB,75.0,24,42.0,55.0,80.0,62.0,43.0,54.0,35.0,61.0,27.0,41.0,8.0,7.0,9.0,5.0,15.0,39.0,54.0,57.0,56.0,33.0,59.0,43.0,51.0,48.0,54.0,27.0,61.0,65.0,68.0,59.0,62.0,44.0,32.0
15351,59,LM,68.0,27,35.0,64.0,52.0,60.0,51.0,60.0,55.0,61.0,55.0,51.0,6.0,12.0,13.0,12.0,10.0,49.0,26.0,60.0,50.0,58.0,29.0,55.0,52.0,52.0,54.0,54.0,37.0,67.0,53.0,38.0,55.0,55.0,45.0
15352,59,CDM,59.0,26,57.0,55.0,37.0,57.0,54.0,44.0,42.0,48.0,54.0,51.0,10.0,11.0,10.0,11.0,15.0,66.0,64.0,55.0,49.0,63.0,57.0,50.0,48.0,55.0,54.0,59.0,48.0,57.0,75.0,52.0,84.0,58.0,44.0
15353,59,GK,32.0,21,25.0,31.0,29.0,25.0,23.0,14.0,15.0,9.0,9.0,13.0,63.0,57.0,60.0,58.0,59.0,14.0,13.0,36.0,25.0,7.0,28.0,12.0,5.0,52.0,34.0,31.0,12.0,21.0,22.0,13.0,74.0,33.0,8.0
15354,59,ST,54.0,21,53.0,46.0,35.0,54.0,54.0,26.0,30.0,53.0,58.0,25.0,8.0,7.0,14.0,5.0,7.0,68.0,18.0,46.0,50.0,47.0,40.0,50.0,60.0,59.0,54.0,52.0,23.0,49.0,61.0,23.0,79.0,54.0,41.0
15355,59,LM,58.0,20,41.0,61.0,67.0,65.0,53.0,59.0,49.0,66.0,64.0,46.0,12.0,11.0,10.0,11.0,9.0,50.0,18.0,56.0,53.0,41.0,25.0,60.0,54.0,49.0,56.0,76.0,31.0,58.0,49.0,34.0,57.0,49.0,48.0
15356,59,ST,63.0,28,34.0,62.0,57.0,58.0,46.0,33.0,34.0,52.0,62.0,60.0,13.0,11.0,9.0,13.0,11.0,55.0,13.0,65.0,32.0,55.0,20.0,64.0,56.0,57.0,48.0,60.0,15.0,57.0,66.0,16.0,74.0,47.0,47.0
15357,59,CM,64.0,22,57.0,72.0,72.0,61.0,61.0,55.0,58.0,59.0,56.0,60.0,8.0,6.0,16.0,7.0,13.0,55.0,47.0,59.0,60.0,46.0,40.0,57.0,53.0,58.0,65.0,66.0,57.0,65.0,54.0,55.0,62.0,59.0,52.0
15358,59,RM,69.0,20,30.0,78.0,82.0,67.0,48.0,52.0,52.0,71.0,42.0,44.0,5.0,13.0,7.0,7.0,8.0,43.0,26.0,54.0,51.0,40.0,49.0,45.0,53.0,46.0,60.0,50.0,22.0,67.0,42.0,27.0,32.0,55.0,39.0
15359,59,GK,55.0,23,45.0,44.0,52.0,20.0,39.0,12.0,18.0,18.0,11.0,17.0,62.0,50.0,60.0,58.0,65.0,17.0,21.0,66.0,28.0,15.0,16.0,20.0,13.0,51.0,22.0,28.0,16.0,44.0,43.0,11.0,63.0,30.0,15.0
15360,59,RM,47.0,33,49.0,56.0,63.0,62.0,47.0,64.0,32.0,60.0,43.0,32.0,9.0,15.0,6.0,13.0,14.0,40.0,61.0,55.0,57.0,28.0,53.0,36.0,58.0,60.0,65.0,22.0,58.0,52.0,54.0,63.0,58.0,55.0,23.0
15361,59,CF,68.0,31,40.0,70.0,65.0,61.0,55.0,30.0,46.0,62.0,60.0,42.0,13.0,8.0,5.0,10.0,7.0,52.0,18.0,61.0,50.0,52.0,33.0,62.0,50.0,53.0,62.0,52.0,13.0,57.0,51.0,10.0,68.0,67.0,55.0
15362,59,ST,68.0,22,31.0,63.0,65.0,57.0,58.0,39.0,42.0,60.0,62.0,33.0,11.0,6.0,6.0,10.0,10.0,54.0,18.0,62.0,40.0,60.0,18.0,60.0,57.0,59.0,55.0,57.0,14.0,69.0,63.0,16.0,50.0,49.0,49.0
15363,59,ST,71.0,16,30.0,58.0,68.0,59.0,48.0,38.0,52.0,68.0,66.0,34.0,9.0,9.0,11.0,10.0,9.0,50.0,12.0,59.0,39.0,59.0,22.0,71.0,48.0,53.0,54.0,59.0,20.0,68.0,59.0,15.0,48.0,54.0,60.0
15364,59,ST,53.0,33,54.0,60.0,58.0,55.0,61.0,52.0,46.0,56.0,57.0,50.0,6.0,7.0,11.0,16.0,11.0,56.0,44.0,68.0,50.0,50.0,39.0,54.0,59.0,59.0,56.0,61.0,39.0,64.0,72.0,44.0,76.0,60.0,50.0
15365,59,CB,57.0,24,58.0,70.0,66.0,52.0,50.0,55.0,29.0,53.0,23.0,25.0,9.0,13.0,8.0,11.0,10.0,55.0,57.0,74.0,28.0,19.0,56.0,39.0,53.0,60.0,46.0,35.0,57.0,70.0,62.0,61.0,63.0,48.0,22.0
15366,59,RCM,65.0,21,34.0,66.0,48.0,59.0,46.0,51.0,39.0,60.0,57.0,41.0,12.0,12.0,8.0,13.0,11.0,51.0,36.0,82.0,48.0,52.0,44.0,45.0,60.0,59.0,57.0,53.0,25.0,67.0,62.0,24.0,58.0,54.0,46.0
15367,59,LB,65.0,20,65.0,61.0,55.0,59.0,43.0,59.0,46.0,56.0,20.0,39.0,10.0,7.0,12.0,7.0,12.0,55.0,59.0,47.0,49.0,28.0,53.0,38.0,33.0,56.0,58.0,47.0,55.0,68.0,53.0,62.0,73.0,36.0,23.0
15368,59,CDM,75.0,24,58.0,62.0,69.0,57.0,44.0,52.0,43.0,56.0,55.0,38.0,13.0,9.0,6.0,8.0,10.0,49.0,57.0,65.0,60.0,42.0,58.0,45.0,52.0,54.0,62.0,55.0,55.0,67.0,58.0,58.0,58.0,63.0,45.0
15369,59,ST,68.0,20,28.0,61.0,56.0,51.0,54.0,37.0,49.0,51.0,63.0,39.0,15.0,14.0,8.0,9.0,10.0,62.0,17.0,65.0,42.0,54.0,20.0,68.0,54.0,59.0,59.0,57.0,14.0,66.0,68.0,17.0,62.0,53.0,47.0
15370,59,RB,79.0,25,65.0,70.0,66.0,63.0,60.0,56.0,58.0,65.0,48.0,46.0,5.0,9.0,5.0,12.0,14.0,43.0,51.0,60.0,56.0,46.0,52.0,46.0,56.0,59.0,59.0,56.0,54.0,79.0,59.0,56.0,60.0,59.0,39.0
15371,59,GK,19.0,22,19.0,38.0,30.0,18.0,50.0,13.0,12.0,9.0,9.0,12.0,61.0,56.0,59.0,55.0,63.0,13.0,10.0,40.0,21.0,6.0,30.0,11.0,5.0,49.0,19.0,22.0,11.0,18.0,21.0,11.0,58.0,37.0,5.0
15372,59,GK,27.0,19,16.0,35.0,38.0,14.0,12.0,13.0,12.0,8.0,5.0,10.0,64.0,59.0,59.0,56.0,58.0,12.0,5.0,45.0,15.0,8.0,8.0,10.0,5.0,49.0,14.0,16.0,13.0,38.0,20.0,11.0,38.0,15.0,6.0
15373,59,LM,67.0,29,51.0,62.0,64.0,52.0,63.0,53.0,43.0,63.0,46.0,30.0,13.0,12.0,13.0,13.0,7.0,44.0,50.0,63.0,53.0,41.0,31.0,35.0,57.0,56.0,62.0,52.0,53.0,70.0,68.0,50.0,65.0,53.0,27.0
15374,59,CDM,58.0,19,63.0,49.0,51.0,61.0,45.0,43.0,42.0,57.0,37.0,41.0,6.0,10.0,10.0,15.0,14.0,65.0,51.0,56.0,55.0,36.0,55.0,48.0,42.0,55.0,66.0,62.0,62.0,57.0,58.0,61.0,70.0,42.0,38.0
15375,59,ST,80.0,25,28.0,67.0,74.0,58.0,58.0,32.0,38.0,59.0,61.0,30.0,10.0,12.0,7.0,14.0,9.0,64.0,17.0,63.0,49.0,54.0,25.0,69.0,49.0,52.0,58.0,50.0,14.0,77.0,54.0,11.0,64.0,49.0,41.0
15376,59,ST,56.0,29,57.0,67.0,51.0,55.0,57.0,47.0,57.0,56.0,59.0,44.0,13.0,6.0,11.0,11.0,15.0,52.0,54.0,55.0,53.0,56.0,27.0,34.0,60.0,55.0,59.0,65.0,35.0,57.0,56.0,37.0,61.0,55.0,55.0
15377,59,RM,68.0,24,63.0,65.0,82.0,62.0,56.0,54.0,52.0,56.0,52.0,44.0,15.0,6.0,14.0,8.0,9.0,48.0,62.0,68.0,62.0,53.0,56.0,48.0,45.0,50.0,71.0,59.0,66.0,59.0,64.0,67.0,62.0,52.0,44.0
15378,59,GK,40.0,19,26.0,38.0,41.0,15.0,50.0,18.0,17.0,19.0,13.0,19.0,60.0,57.0,52.0,56.0,60.0,12.0,14.0,52.0,19.0,14.0,5.0,17.0,5.0,56.0,31.0,21.0,13.0,38.0,29.0,19.0,50.0,30.0,13.0
15379,59,LB,71.0,23,44.0,68.0,71.0,54.0,42.0,62.0,60.0,57.0,25.0,61.0,13.0,6.0,12.0,10.0,7.0,44.0,55.0,71.0,57.0,58.0,56.0,54.0,55.0,52.0,59.0,66.0,58.0,70.0,53.0,57.0,53.0,43.0,23.0
15380,59,CM,64.0,23,68.0,57.0,60.0,54.0,40.0,48.0,49.0,56.0,36.0,47.0,15.0,14.0,12.0,12.0,9.0,47.0,54.0,71.0,58.0,44.0,55.0,37.0,44.0,49.0,58.0,57.0,52.0,62.0,74.0,57.0,73.0,55.0,38.0
15381,59,GK,50.0,19,18.0,30.0,35.0,29.0,44.0,26.0,21.0,24.0,17.0,17.0,60.0,57.0,60.0,56.0,63.0,20.0,12.0,60.0,30.0,15.0,12.0,15.0,9.0,53.0,30.0,30.0,11.0,51.0,45.0,20.0,64.0,40.0,14.0
15382,59,CDM,63.0,21,64.0,70.0,73.0,60.0,57.0,48.0,45.0,63.0,35.0,37.0,8.0,14.0,9.0,11.0,13.0,46.0,55.0,61.0,58.0,31.0,55.0,49.0,52.0,57.0,63.0,48.0,54.0,67.0,56.0,57.0,68.0,56.0,41.0
15383,59,CF,77.0,18,26.0,79.0,91.0,62.0,43.0,45.0,51.0,60.0,61.0,55.0,11.0,15.0,6.0,13.0,11.0,42.0,20.0,63.0,35.0,49.0,22.0,64.0,64.0,51.0,53.0,51.0,16.0,70.0,56.0,18.0,37.0,58.0,50.0
15384,59,CAM,67.0,19,41.0,70.0,67.0,61.0,57.0,45.0,50.0,64.0,48.0,48.0,11.0,12.0,6.0,12.0,14.0,34.0,32.0,51.0,59.0,42.0,36.0,43.0,50.0,51.0,63.0,55.0,38.0,68.0,64.0,40.0,61.0,54.0,44.0
15385,59,RCB,62.0,22,59.0,47.0,42.0,45.0,58.0,21.0,23.0,45.0,24.0,20.0,14.0,7.0,6.0,5.0,13.0,65.0,48.0,69.0,28.0,16.0,57.0,35.0,25.0,44.0,26.0,40.0,63.0,61.0,58.0,66.0,67.0,30.0,27.0
15386,59,RB,66.0,21,50.0,60.0,75.0,51.0,49.0,64.0,33.0,54.0,30.0,28.0,6.0,7.0,12.0,12.0,7.0,51.0,52.0,56.0,48.0,22.0,53.0,32.0,44.0,53.0,57.0,26.0,62.0,62.0,57.0,66.0,53.0,34.0,32.0
15387,59,GK,48.0,21,22.0,39.0,57.0,21.0,43.0,19.0,20.0,15.0,16.0,19.0,57.0,60.0,59.0,57.0,62.0,16.0,17.0,55.0,17.0,17.0,15.0,17.0,20.0,53.0,27.0,25.0,13.0,47.0,35.0,12.0,62.0,32.0,19.0
15388,59,CB,65.0,21,74.0,58.0,53.0,50.0,44.0,40.0,40.0,50.0,33.0,42.0,14.0,6.0,13.0,11.0,10.0,59.0,50.0,77.0,36.0,43.0,55.0,52.0,42.0,52.0,38.0,55.0,57.0,62.0,67.0,54.0,76.0,32.0,57.0
15389,59,GK,20.0,19,25.0,31.0,33.0,19.0,21.0,21.0,12.0,11.0,10.0,12.0,58.0,55.0,53.0,57.0,63.0,13.0,9.0,49.0,26.0,9.0,18.0,17.0,8.0,58.0,21.0,21.0,11.0,27.0,26.0,11.0,51.0,54.0,15.0
15390,59,GK,29.0,35,22.0,24.0,43.0,18.0,35.0,14.0,13.0,14.0,7.0,14.0,59.0,58.0,58.0,60.0,56.0,10.0,12.0,57.0,15.0,5.0,6.0,12.0,7.0,56.0,21.0,18.0,12.0,17.0,18.0,11.0,44.0,24.0,7.0
15391,59,LB,69.0,19,51.0,64.0,60.0,56.0,46.0,52.0,45.0,62.0,49.0,37.0,6.0,8.0,6.0,9.0,10.0,55.0,52.0,66.0,55.0,41.0,55.0,38.0,47.0,53.0,59.0,43.0,61.0,62.0,64.0,62.0,55.0,46.0,40.0
15392,59,LM,64.0,22,60.0,62.0,60.0,58.0,52.0,45.0,46.0,56.0,63.0,39.0,6.0,8.0,6.0,5.0,9.0,58.0,28.0,66.0,45.0,58.0,22.0,62.0,63.0,60.0,56.0,65.0,25.0,67.0,67.0,31.0,64.0,55.0,57.0
15393,59,GK,34.0,18,34.0,29.0,48.0,14.0,39.0,12.0,10.0,12.0,9.0,13.0,59.0,59.0,56.0,57.0,59.0,18.0,14.0,63.0,27.0,8.0,9.0,12.0,9.0,55.0,27.0,22.0,13.0,32.0,27.0,14.0,53.0,41.0,7.0
15394,59,CB,56.0,22,62.0,57.0,60.0,50.0,57.0,38.0,26.0,48.0,24.0,31.0,14.0,9.0,11.0,12.0,14.0,56.0,54.0,67.0,42.0,29.0,58.0,43.0,24.0,45.0,46.0,37.0,56.0,63.0,67.0,62.0,74.0,31.0,25.0
15395,59,CM,65.0,21,55.0,66.0,57.0,63.0,59.0,59.0,56.0,59.0,53.0,60.0,7.0,8.0,15.0,7.0,12.0,54.0,35.0,53.0,60.0,46.0,61.0,60.0,53.0,60.0,64.0,65.0,61.0,61.0,55.0,58.0,64.0,56.0,56.0
15396,59,GK,22.0,20,25.0,35.0,23.0,14.0,57.0,12.0,13.0,13.0,5.0,11.0,56.0,57.0,61.0,58.0,62.0,12.0,7.0,60.0,26.0,6.0,16.0,16.0,5.0,57.0,17.0,18.0,10.0,28.0,17.0,10.0,62.0,41.0,5.0
15397,59,CM,73.0,23,63.0,65.0,65.0,53.0,58.0,34.0,37.0,63.0,32.0,32.0,8.0,12.0,16.0,12.0,8.0,53.0,61.0,65.0,52.0,40.0,60.0,43.0,63.0,56.0,52.0,50.0,49.0,74.0,69.0,51.0,74.0,62.0,32.0
15398,59,RB,46.0,33,72.0,55.0,65.0,57.0,59.0,59.0,28.0,56.0,49.0,46.0,10.0,7.0,12.0,13.0,9.0,57.0,60.0,77.0,56.0,51.0,58.0,55.0,53.0,61.0,59.0,57.0,57.0,49.0,65.0,60.0,64.0,57.0,45.0
15399,59,CB,57.0,19,64.0,60.0,59.0,51.0,43.0,41.0,22.0,41.0,21.0,27.0,14.0,15.0,10.0,12.0,12.0,58.0,48.0,58.0,52.0,25.0,52.0,33.0,27.0,43.0,51.0,44.0,56.0,61.0,61.0,61.0,81.0,41.0,23.0
15400,59,RM,67.0,21,69.0,59.0,55.0,52.0,47.0,61.0,35.0,56.0,43.0,32.0,10.0,7.0,14.0,11.0,14.0,49.0,55.0,64.0,49.0,41.0,53.0,39.0,53.0,58.0,60.0,40.0,58.0,77.0,68.0,61.0,67.0,52.0,38.0
15401,59,LB,66.0,19,66.0,56.0,65.0,46.0,40.0,58.0,35.0,59.0,25.0,34.0,6.0,8.0,10.0,14.0,11.0,49.0,57.0,56.0,35.0,25.0,57.0,37.0,50.0,55.0,43.0,29.0,63.0,63.0,63.0,64.0,56.0,38.0,27.0
15402,59,CB,64.0,21,47.0,49.0,52.0,38.0,45.0,33.0,26.0,31.0,20.0,32.0,11.0,8.0,13.0,9.0,12.0,62.0,58.0,68.0,48.0,22.0,57.0,45.0,29.0,55.0,52.0,40.0,58.0,59.0,52.0,61.0,71.0,35.0,21.0
15403,59,CAM,63.0,22,56.0,64.0,75.0,57.0,51.0,43.0,48.0,55.0,56.0,44.0,8.0,12.0,11.0,9.0,12.0,35.0,46.0,71.0,61.0,56.0,51.0,42.0,51.0,54.0,62.0,54.0,47.0,69.0,66.0,39.0,67.0,60.0,38.0
15404,59,CB,50.0,30,61.0,57.0,61.0,51.0,39.0,18.0,27.0,25.0,18.0,24.0,11.0,15.0,11.0,13.0,10.0,62.0,54.0,82.0,32.0,22.0,56.0,35.0,32.0,58.0,46.0,55.0,50.0,60.0,51.0,56.0,74.0,32.0,23.0
15405,59,RB,73.0,22,60.0,67.0,66.0,56.0,49.0,54.0,53.0,53.0,41.0,39.0,8.0,12.0,10.0,13.0,13.0,54.0,53.0,70.0,52.0,47.0,58.0,44.0,55.0,52.0,58.0,54.0,58.0,69.0,61.0,56.0,61.0,47.0,32.0
15406,59,RW,68.0,18,25.0,67.0,69.0,62.0,61.0,42.0,59.0,63.0,60.0,39.0,9.0,10.0,5.0,7.0,14.0,29.0,26.0,53.0,36.0,61.0,35.0,59.0,52.0,56.0,54.0,56.0,29.0,66.0,58.0,24.0,46.0,60.0,44.0
15407,59,ST,75.0,21,32.0,73.0,71.0,61.0,43.0,36.0,33.0,67.0,53.0,26.0,9.0,6.0,14.0,14.0,7.0,52.0,19.0,67.0,27.0,48.0,19.0,55.0,58.0,55.0,46.0,59.0,16.0,79.0,62.0,12.0,64.0,44.0,35.0
15408,59,ST,73.0,18,35.0,67.0,64.0,65.0,41.0,53.0,52.0,64.0,58.0,56.0,13.0,13.0,8.0,8.0,8.0,51.0,27.0,53.0,45.0,52.0,22.0,49.0,55.0,46.0,62.0,55.0,26.0,68.0,54.0,24.0,61.0,48.0,53.0
15409,59,RB,55.0,21,52.0,49.0,75.0,56.0,50.0,32.0,30.0,31.0,25.0,32.0,7.0,10.0,13.0,9.0,8.0,59.0,55.0,70.0,34.0,22.0,66.0,45.0,30.0,58.0,55.0,47.0,66.0,57.0,64.0,64.0,58.0,29.0,28.0
15410,59,CB,59.0,21,49.0,48.0,62.0,48.0,61.0,25.0,24.0,37.0,22.0,22.0,14.0,6.0,7.0,15.0,8.0,63.0,59.0,75.0,48.0,20.0,51.0,31.0,25.0,58.0,57.0,32.0,49.0,55.0,68.0,55.0,77.0,37.0,27.0
