Acceleration,Age,Aggression,Agility,Attacking_Position,Balance,Ball_Control,Composure,Crossing,Curve,Dribbling,Finishing,Freekick_Accuracy,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes,Heading,Interceptions,Jumping,Long_Pass,Long_Shots,Marking,Penalties,Preferred,Rating,Reactions,Short_Pass,Shot_Power,Sliding_Tackle,Sprint,Stamina,Standing_Tackle,Strength,Vision,Volleys
,33,58,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,70,73,63,0,0,66,64,3,67,52,0,0,62,0,0,70,61,0,0
,23,65,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,62,62,75,0,0,72,19,3,67,60,0,0,66,0,0,70,81,0,0
,22,68,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,70,64,88,0,0,68,36,3,67,52,0,0,70,0,0,70,67,0,0
,37,67,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,69,64,66,0,0,67,59,3,67,51,0,0,65,0,0,68,76,0,0
,32,44,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,59,70,73,0,0,77,32,3,67,66,0,0,72,0,0,75,73,0,0
,32,74,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,55,70,82,0,0,59,47,3,67,60,0,0,57,0,0,73,75,0,0
,26,72,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,64,68,77,0,0,64,43,3,67,58,0,0,65,0,0,67,79,0,0
,20,62,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,61,67,71,0,0,67,34,3,67,66,0,0,61,0,0,63,79,0,0
,28,50,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,67,69,67,0,0,65,47,3,67,58,0,0,66,0,0,69,84,0,0
,19,69,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,62,71,63,0,0,67,40,3,67,65,0,0,65,0,0,69,73,0,0
,21,90,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,69,55,94,0,0,56,31,3,67,52,0,0,65,0,0,69,85,0,0
,24,60,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,65,66,83,0,0,62,34,3,67,59,0,0,63,0,0,70,83,0,0
,32,70,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,68,64,74,0,0,70,30,3,67,65,0,0,60,0,0,65,82,0,0
,31,73,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,68,68,67,0,0,61,35,3,67,67,0,0,63,0,0,68,77,0,0
,32,74,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,70,65,77,0,0,69,58,3,67,62,0,0,65,0,0,66,73,0,0
,22,61,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,72,63,73,0,0,64,49,3,67,51,0,0,58,0,0,66,89,0,0
,32,73,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,65,67,33,0,0,64,49,3,67,60,0,0,68,0,0,67,81,0,0
,33,71,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,68,61,52,0,0,67,31,3,67,62,0,0,63,0,0,69,86,0,0
,35,57,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,71,65,61,0,0,63,34,3,67,72,0,0,66,0,0,63,95,0,0
,28,67,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,61,68,73,0,0,67,33,3,67,65,0,0,64,0,0,70,72,0,0
,34,68,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,69,69,76,0,0,62,44,3,67,61,0,0,63,0,0,65,76,0,0
,27,60,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,65,65,66,0,0,65,33,3,67,55,0,0,68,0,0,69,86,0,0
,27,74,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,67,65,51,0,0,64,35,3,67,64,0,0,62,0,0,66,92,0,0
,23,69,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,61,65,73,0,0,68,34,3,67,66,0,0,67,0,0,68,74,0,0
,29,74,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,64,62,77,0,0,66,27,3,67,65,0,0,64,0,0,67,78,0,0
,30,59,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,71,63,74,0,0,67,39,3,67,60,0,0,67,0,0,69,81,0,0
,26,68,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,71,68,79,0,0,64,44,3,67,63,0,0,63,0,0,68,77,0,0
,24,67,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,71,66,74,0,0,61,37,3,67,56,0,0,60,0,0,70,80,0,0
,20,57,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,68,59,90,0,0,68,35,3,67,64,0,0,63,0,0,68,70,0,0
,24,63,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,70,62,72,0,0,66,34,3,67,59,0,0,62,0,0,68,81,0,0
,23,74,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,66,62,67,0,0,63,42,3,67,64,0,0,64,0,0,67,87,0,0
,28,64,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,63,67,74,0,0,63,50,3,67,69,0,0,67,0,0,66,77,0,0
,22,79,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,53,67,68,0,0,66,38,3,67,60,0,0,65,0,0,68,78,0,0
,22,73,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,64,64,84,0,0,66,36,3,67,63,0,0,66,0,0,71,82,0,0
,22,79,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,66,55,77,0,0,65,39,3,67,58,0,0,64,0,0,68,78,0,0
,26,69,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,67,67,64,0,0,68,47,3,67,65,0,0,64,0,0,69,73,0,0
,23,65,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,62,67,74,0,0,65,30,3,67,57,0,0,69,0,0,67,70,0,0
,19,67,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,65,65,74,0,0,64,45,3,67,59,0,0,69,0,0,68,67,0,0
,36,72,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,68,70,79,0,0,63,71,3,67,69,0,0,56,0,0,62,81,0,0
,28,51,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,65,70,67,0,0,68,36,3,67,58,0,0,67,0,0,69,81,0,0
,31,67,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,69,69,69,0,0,64,62,3,67,63,0,0,67,0,0,68,69,0,0
,33,78,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,65,67,90,0,0,55,50,3,67,65,0,0,67,0,0,61,78,0,0
,20,64,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,66,63,60,0,0,69,37,3,67,56,0,0,71,0,0,72,58,0,0
,25,74,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,72,60,59,0,0,63,38,3,67,62,0,0,61,0,0,67,92,0,0
,21,75,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,70,63,37,0,0,60,35,3,67,64,0,0,65,0,0,69,89,0,0
,31,69,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,62,64,76,0,0,69,52,3,67,62,0,0,68,0,0,70,76,0,0
,34,77,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,64,64,32,0,0,69,47,3,67,52,0,0,65,0,0,70,91,0,0
,28,74,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,55,62,76,0,0,62,44,3,67,66,0,0,63,0,0,64,75,0,0
,23,65,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,60,64,64,0,0,70,50,3,67,58,0,0,68,0,0,71,73,0,0
,33,62,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,70,62,62,0,0,65,58,3,67,56,0,0,68,0,0,69,79,0,0
,24,70,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,58,68,70,0,0,63,51,3,67,68,0,0,61,0,0,64,85,0,0
,33,74,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,62,64,70,0,0,70,32,3,67,52,0,0,63,0,0,68,85,0,0
,22,58,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,64,68,74,0,0,69,36,3,67,67,0,0,67,0,0,69,72,0,0
,28,69,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,65,65,77,0,0,70,34,3,67,57,0,0,65,0,0,70,77,0,0
,24,66,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,67,61,63,0,0,66,39,3,67,59,0,0,63,0,0,69,90,0,0
,19,67,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,61,65,68,0,0,63,38,3,67,64,0,0,65,0,0,67,73,0,0
,29,66,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,67,70,72,0,0,70,43,3,67,65,0,0,73,0,0,69,80,0,0
,22,76,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,69,58,70,0,0,71,51,3,67,54,0,0,69,0,0,70,59,0,0
,26,75,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,68,65,49,0,0,68,33,3,67,61,0,0,63,0,0,67,81,0,0
,29,68,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,69,65,49,0,0,66,44,3,67,58,0,0,66,0,0,69,90,0,0
,30,67,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,69,68,79,0,0,65,45,3,67,59,0,0,64,0,0,63,75,0,0
,29,62,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,62,77,91,0,0,60,44,3,67,65,0,0,64,0,0,67,74,0,0
,30,74,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,63,60,88,0,0,67,46,3,67,55,0,0,63,0,0,65,79,0,0
,23,53,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,64,70,76,0,0,66,42,3,67,58,0,0,68,0,0,74,78,0,0
,21,67,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,67,63,67,0,0,64,38,3,67,63,0,0,64,0,0,69,81,0,0
,21,74,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,71,61,74,0,0,63,53,3,67,56,0,0,62,0,0,68,76,0,0
,35,80,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,61,63,82,0,0,68,47,3,67,61,0,0,71,0,0,69,75,0,0
,34,60,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,72,64,54,0,0,66,29,3,67,67,0,0,67,0,0,71,76,0,0
,24,58,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,60,68,80,0,0,66,23,3,67,60,0,0,66,0,0,68,83,0,0
,28,74,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,63,64,62,0,0,72,57,3,67,62,0,0,59,0,0,66,84,0,0
,32,81,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,68,64,75,0,0,65,44,3,67,63,0,0,56,0,0,64,84,0,0
,29,61,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,47,66,81,0,0,70,33,3,67,67,0,0,68,0,0,70,85,0,0
,33,67,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,67,65,65,0,0,65,44,3,67,71,0,0,66,0,0,67,69,0,0
,31,57,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,65,68,73,0,0,67,61,3,67,70,0,0,58,0,0,65,78,0,0
,30,65,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,64,58,84,0,0,68,40,3,67,58,0,0,70,0,0,72,84,0,0
,32,77,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,66,60,70,0,0,67,32,3,67,59,0,0,71,0,0,69,73,0,0
,25,81,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,61,62,62,0,0,65,32,3,67,55,0,0,70,0,0,70,78,0,0
,28,70,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,71,60,68,0,0,63,54,3,67,61,0,0,60,0,0,71,86,0,0
,25,66,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,68,63,72,0,0,61,40,3,67,65,0,0,68,0,0,68,72,0,0
,26,72,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,64,65,65,0,0,63,31,3,67,63,0,0,66,0,0,69,83,0,0
,24,68,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,60,67,64,0,0,63,42,3,67,64,0,0,66,0,0,70,72,0,0
,22,65,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,69,63,79,0,0,66,43,3,67,55,0,0,68,0,0,67,78,0,0
,29,74,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,67,68,59,0,0,61,46,3,67,61,0,0,62,0,0,65,85,0,0
,27,71,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,73,70,59,0,0,68,31,3,67,73,0,0,56,0,0,64,82,0,0
,21,58,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,65,63,68,0,0,68,73,3,67,55,0,0,68,0,0,72,68,0,0
,23,91,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,55,66,62,0,0,65,47,3,67,51,0,0,68,0,0,70,85,0,0
,29,63,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,71,66,74,0,0,62,41,3,67,68,0,0,68,0,0,65,75,0,0
,33,73,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,68,62,74,0,0,67,32,3,67,59,0,0,66,0,0,65,75,0,0
,21,84,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,44,66,55,0,0,63,47,3,66,59,0,0,68,0,0,70,77,0,0
,25,72,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,69,62,86,0,0,66,31,3,66,65,0,0,64,0,0,65,72,0,0
,31,58,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,64,58,65,0,0,66,43,3,66,57,0,0,63,0,0,66,84,0,0
,38,84,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,60,63,74,0,0,62,44,3,66,58,0,0,69,0,0,66,75,0,0
,29,74,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,59,65,71,0,0,67,51,3,66,56,0,0,63,0,0,64,62,0,0
,28,73,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,56,62,74,0,0,65,13,3,66,60,0,0,67,0,0,65,73,0,0
,30,55,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,66,64,72,0,0,68,41,3,66,48,0,0,70,0,0,71,78,0,0
,35,72,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,60,62,90,0,0,64,43,3,66,58,0,0,62,0,0,67,90,0,0
,26,72,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,63,56,57,0,0,60,51,3,66,70,0,0,64,0,0,68,71,0,0
,28,69,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,66,60,57,0,0,67,39,3,66,64,0,0,66,0,0,67,82,0,0
,24,69,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,67,60,71,0,0,61,35,3,66,59,0,0,67,0,0,69,82,0,0
,22,60,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,59,66,73,0,0,63,40,3,66,54,0,0,68,0,0,72,70,0,0
,22,55,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,74,70,77,0,0,62,70,3,66,64,0,0,60,0,0,65,74,0,0
,25,65,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,73,61,41,0,0,65,44,3,66,57,0,0,67,0,0,69,81,0,0
,25,60,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,60,63,73,0,0,63,41,3,66,53,0,0,66,0,0,67,75,0,0
,28,64,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,38,67,63,0,0,68,37,3,66,66,0,0,66,0,0,65,66,0,0
,19,65,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,70,64,67,0,0,58,42,3,66,56,0,0,62,0,0,64,75,0,0
,34,71,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,61,65,72,0,0,68,40,3,66,50,0,0,64,0,0,66,63,0,0
,23,67,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,60,59,90,0,0,67,40,3,66,61,0,0,71,0,0,73,70,0,0
,20,55,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,65,65,62,0,0,66,34,3,66,56,0,0,66,0,0,65,76,0,0
,36,71,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,66,62,75,0,0,60,31,3,66,65,0,0,55,0,0,65,81,0,0
,26,62,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,72,60,60,0,0,64,38,3,66,56,0,0,67,0,0,68,69,0,0
,24,69,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,62,65,71,0,0,61,37,3,66,58,0,0,64,0,0,68,78,0,0
,21,72,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,63,67,42,0,0,68,40,3,66,61,0,0,63,0,0,68,74,0,0
,31,68,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,66,67,74,0,0,61,58,3,66,64,0,0,53,0,0,60,81,0,0
,25,71,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,66,64,60,0,0,64,53,3,66,65,0,0,65,0,0,65,68,0,0
,23,71,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,64,63,65,0,0,67,55,3,66,63,0,0,57,0,0,65,74,0,0
,31,63,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,67,65,87,0,0,68,44,3,66,60,0,0,67,0,0,64,71,0,0
,27,85,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,73,58,67,0,0,54,44,3,66,66,0,0,72,0,0,57,83,0,0
,30,60,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,65,57,81,0,0,66,34,3,66,53,0,0,68,0,0,69,78,0,0
,34,73,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,72,66,75,0,0,66,40,3,66,65,0,0,61,0,0,65,72,0,0
,29,63,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,64,64,72,0,0,66,39,3,66,71,0,0,58,0,0,68,81,0,0
,35,76,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,74,56,80,0,0,66,40,3,66,64,0,0,63,0,0,65,76,0,0
,28,75,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,67,62,50,0,0,68,36,3,66,59,0,0,67,0,0,64,82,0,0
,29,68,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,68,65,59,0,0,70,68,3,66,63,0,0,57,0,0,63,61,0,0
,24,70,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,72,59,45,0,0,66,43,3,66,59,0,0,66,0,0,68,84,0,0
,27,82,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,66,56,84,0,0,66,44,3,66,58,0,0,63,0,0,65,80,0,0
,23,51,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,60,68,78,0,0,68,34,3,66,56,0,0,69,0,0,70,82,0,0
,26,64,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,66,64,70,0,0,58,58,3,66,68,0,0,63,0,0,66,83,0,0
,22,53,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,46,70,72,0,0,70,36,3,66,58,0,0,65,0,0,70,63,0,0
,23,67,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,61,64,75,0,0,67,50,3,66,58,0,0,69,0,0,68,73,0,0
,29,68,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,61,64,87,0,0,70,42,3,66,61,0,0,63,0,0,67,81,0,0
,21,67,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,65,59,62,0,0,66,45,3,66,60,0,0,66,0,0,67,75,0,0
,21,68,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,63,64,70,0,0,63,44,3,66,61,0,0,64,0,0,67,76,0,0
,21,63,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,59,63,75,0,0,66,50,3,66,55,0,0,64,0,0,65,76,0,0
,26,65,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,72,62,65,0,0,66,47,3,66,59,0,0,64,0,0,67,75,0,0
,25,54,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,66,62,72,0,0,67,29,3,66,51,0,0,76,0,0,74,73,0,0
,26,68,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,66,60,65,0,0,63,58,3,66,60,0,0,62,0,0,66,91,0,0
,23,59,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,62,63,60,0,0,65,36,3,66,51,0,0,65,0,0,68,79,0,0
,27,66,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,63,64,40,0,0,71,38,3,66,56,0,0,66,0,0,69,81,0,0
,29,72,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,68,65,56,0,0,65,39,3,66,50,0,0,66,0,0,69,77,0,0
,26,69,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,69,53,66,0,0,64,36,3,66,61,0,0,64,0,0,67,90,0,0
,24,61,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,54,59,74,0,0,66,32,3,66,63,0,0,67,0,0,70,76,0,0
,24,52,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,65,68,69,0,0,61,43,3,66,54,0,0,62,0,0,70,79,0,0
,20,66,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,59,70,71,0,0,63,41,3,66,65,0,0,67,0,0,65,77,0,0
,32,66,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,67,62,74,0,0,66,49,3,66,65,0,0,60,0,0,66,73,0,0
,23,63,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,65,67,72,0,0,62,68,3,66,64,0,0,61,0,0,68,73,0,0
,26,59,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,48,62,82,0,0,62,40,3,66,62,0,0,62,0,0,63,68,0,0
,20,67,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,58,71,68,0,0,66,38,3,66,61,0,0,64,0,0,65,66,0,0
,28,65,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,60,65,80,0,0,70,31,3,66,60,0,0,64,0,0,68,75,0,0
,30,74,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,76,61,48,0,0,61,67,3,66,58,0,0,64,0,0,65,90,0,0
,27,59,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,61,69,66,0,0,65,47,3,66,47,0,0,73,0,0,72,74,0,0
,26,65,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,71,57,72,0,0,62,38,3,66,53,0,0,64,0,0,66,90,0,0
,27,47,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,69,58,80,0,0,64,46,3,66,51,0,0,72,0,0,75,71,0,0
,39,53,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,72,65,83,0,0,72,35,3,66,73,0,0,63,0,0,66,73,0,0
,39,76,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,72,66,50,0,0,62,62,3,66,67,0,0,55,0,0,60,93,0,0
,24,56,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,67,65,32,0,0,67,61,3,66,64,0,0,67,0,0,69,80,0,0
,27,65,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,48,59,71,0,0,68,47,3,66,59,0,0,62,0,0,66,79,0,0
,22,57,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,62,66,89,0,0,64,36,3,66,63,0,0,66,0,0,65,71,0,0
,27,81,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,53,69,76,0,0,61,39,3,66,60,0,0,68,0,0,67,70,0,0
,23,66,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,70,63,69,0,0,64,31,3,66,64,0,0,58,0,0,63,87,0,0
,33,62,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,70,69,70,0,0,68,50,3,66,63,0,0,64,0,0,65,66,0,0
,20,61,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,61,65,55,0,0,68,42,3,66,62,0,0,68,0,0,69,69,0,0
,25,73,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,63,64,89,0,0,63,45,3,66,54,0,0,63,0,0,66,82,0,0
,25,64,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,72,50,81,0,0,67,34,3,66,50,0,0,63,0,0,68,88,0,0
,20,49,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,69,62,68,0,0,64,45,3,66,57,0,0,65,0,0,66,90,0,0
,27,70,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,70,60,79,0,0,66,22,3,66,55,0,0,65,0,0,66,79,0,0
,22,69,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,65,70,72,0,0,66,45,3,66,60,0,0,64,0,0,68,69,0,0
,29,65,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,68,62,71,0,0,64,43,3,66,60,0,0,63,0,0,66,80,0,0
,31,78,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,67,52,65,0,0,68,39,3,66,63,0,0,72,0,0,71,77,0,0
,29,73,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,69,71,75,0,0,58,38,3,66,63,0,0,64,0,0,70,66,0,0
,21,71,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,59,63,74,0,0,68,33,3,66,60,0,0,62,0,0,66,80,0,0
,28,69,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,66,67,72,0,0,64,47,3,66,64,0,0,66,0,0,68,79,0,0
,29,71,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,66,65,71,0,0,65,37,3,66,60,0,0,63,0,0,65,79,0,0
,36,66,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,70,60,48,0,0,72,34,3,66,74,0,0,58,0,0,66,84,0,0
,24,63,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,65,56,91,0,0,63,37,3,66,58,0,0,64,0,0,66,82,0,0
,23,52,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,63,66,73,0,0,66,33,3,66,62,0,0,65,0,0,64,75,0,0
,26,63,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,68,68,80,0,0,66,32,3,66,64,0,0,65,0,0,65,71,0,0
,27,50,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,63,62,59,0,0,66,37,3,66,61,0,0,66,0,0,65,66,0,0
,25,90,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,65,65,32,0,0,62,24,3,66,58,0,0,63,0,0,62,88,0,0
,34,68,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,69,66,73,0,0,64,31,3,66,52,0,0,66,0,0,67,74,0,0
,24,66,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,65,61,64,0,0,70,50,3,66,57,0,0,69,0,0,68,69,0,0
,31,55,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,50,65,61,0,0,66,60,3,66,62,0,0,63,0,0,64,65,0,0
,23,68,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,42,68,90,0,0,68,38,3,66,66,0,0,66,0,0,66,66,0,0
,27,68,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,69,61,77,0,0,65,17,3,66,64,0,0,64,0,0,66,72,0,0
,22,69,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,68,64,67,0,0,67,34,3,66,55,0,0,64,0,0,64,80,0,0
,28,82,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,70,68,46,0,0,58,36,3,66,63,0,0,65,0,0,71,92,0,0
,20,71,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,65,63,50,0,0,65,34,3,66,62,0,0,62,0,0,64,84,0,0
,32,76,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,51,66,81,0,0,63,38,3,66,71,0,0,63,0,0,64,78,0,0
,21,61,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,67,65,77,0,0,64,32,3,66,63,0,0,62,0,0,64,76,0,0
