,Rating,Preferred,Acceleration,Age,Aggression,Agility,Balance,Ball_Control,Composure,Crossing,Curve,Dribbling,Finishing,Freekick_Accuracy,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes,Heading,Interceptions,Jumping,Long_Pass,Long_Shots,Marking,Penalties,Attacking_Position,Reactions,Short_Pass,Shot_Power,Sliding_Tackle,Sprint,Stamina,Standing_Tackle,Strength,Vision,Volleys
15988,58,CAM,74,30,49,80,69,58,59,55,57,54,51,46,11,7,14,6,9,47,39,65,55,56,39,59,58,64,58,66,44,72,70,43,65,60,61
15989,58,CB,76,25,58,68,72,53,47,53,48,54,26,35,11,12,6,13,13,55,51,86,52,22,53,27,41,48,44,22,51,80,78,55,62,38,25
15990,58,CF,72,18,45,70,79,59,53,58,50,58,57,41,13,7,10,8,12,37,24,62,54,41,37,53,40,56,61,59,33,63,50,32,40,58,45
15991,58,ST,76,22,36,62,58,58,55,48,55,63,58,54,9,12,7,11,10,53,11,61,30,44,18,56,56,43,46,57,17,75,73,11,62,46,45
15992,58,LB,67,18,65,64,62,60,50,54,30,63,29,33,14,8,13,15,7,52,56,65,39,26,52,37,45,54,52,42,55,76,59,52,65,42,25
15993,58,ST,72,32,55,80,83,63,64,52,61,60,55,45,12,14,12,13,12,53,32,74,38,54,44,65,58,57,51,49,36,68,76,42,62,61,60
15994,58,LB,67,23,63,56,62,48,48,52,39,53,23,19,16,14,12,14,8,49,57,73,44,26,57,44,42,53,50,41,59,72,51,64,71,37,30
15995,58,ST,76,33,48,69,53,57,63,43,41,59,58,42,1,1,1,1,1,57,30,45,41,41,21,61,59,51,45,57,31,65,67,30,58,55,55
15996,58,CDM,58,25,55,54,59,54,40,41,33,45,33,39,10,7,6,5,6,55,58,52,56,28,58,40,39,59,54,44,57,57,66,56,68,47,31
15997,58,RM,70,29,54,61,63,61,55,50,53,51,51,49,13,8,11,16,12,44,26,49,54,54,13,52,54,61,61,51,16,69,62,22,59,53,46
15998,58,ST,65,23,65,74,78,60,53,31,47,51,61,43,9,11,8,13,13,43,42,72,40,45,22,41,58,51,49,60,19,67,65,17,69,43,52
15999,58,CB,50,22,58,49,64,50,55,51,45,49,23,30,11,10,11,10,15,52,56,51,47,28,58,35,38,50,53,34,55,49,60,60,69,35,26
16000,58,ST,75,21,50,53,50,57,53,27,31,52,54,32,10,9,16,11,9,64,19,67,26,41,27,55,56,52,46,53,27,67,65,19,72,51,41
16001,58,ST,56,20,30,50,64,51,54,25,30,55,62,33,11,9,10,9,5,55,18,67,34,63,13,55,58,62,39,65,12,51,58,16,50,48,46
16002,58,CB,69,18,62,64,52,58,52,30,30,52,26,34,6,15,5,6,7,50,54,70,54,30,54,42,40,53,52,46,58,68,58,62,62,36,35
16003,58,ST,60,29,35,58,70,54,55,45,50,56,59,38,11,12,9,16,14,56,29,61,37,54,18,55,60,55,43,59,18,56,61,22,62,49,55
16004,57,CM,77,21,46,71,66,54,52,43,42,54,48,34,13,10,10,15,11,37,42,52,51,49,46,40,54,45,56,51,42,75,52,46,61,58,39
16005,57,CAM,66,19,38,62,63,55,54,44,50,54,50,42,12,7,15,14,7,46,24,59,58,43,43,49,45,44,69,47,52,63,61,46,64,55,43
16006,57,GK,24,24,17,35,42,19,39,11,10,10,5,13,59,59,55,47,59,10,9,64,17,7,6,12,5,60,19,18,13,20,27,11,59,28,9
16007,57,CAM,77,17,42,79,84,55,49,41,37,57,43,46,13,7,6,8,10,34,24,58,61,39,37,45,47,44,68,42,41,76,59,40,54,51,34
16008,57,ST,57,20,43,70,58,56,55,32,37,53,61,32,15,11,14,12,6,57,22,65,34,56,13,58,51,56,42,56,13,60,66,12,60,49,47
16009,57,GK,47,20,18,32,57,21,29,16,20,16,16,12,59,55,53,51,60,19,25,56,22,16,15,16,11,58,30,18,12,41,27,14,53,15,21
16010,57,CM,61,19,60,51,81,53,47,50,39,52,39,46,12,9,11,6,5,52,41,55,68,46,46,54,58,54,69,60,55,68,61,50,37,45,47
16011,57,CB,34,19,52,38,37,26,56,24,21,25,12,25,12,10,14,11,15,57,58,73,32,29,54,36,22,54,38,52,59,55,40,61,68,29,30
16012,57,CM,62,22,48,61,58,56,48,38,37,55,48,32,13,14,11,5,14,41,48,60,56,52,41,48,54,53,64,52,38,62,72,45,69,52,34
16013,57,LB,64,20,47,73,84,50,31,57,32,55,24,24,9,7,10,13,7,50,52,72,40,26,48,25,44,47,54,30,58,67,70,59,66,40,25
16014,57,ST,65,23,35,68,67,55,48,31,48,62,60,30,10,7,6,14,11,48,11,58,36,57,11,60,43,55,51,63,31,64,62,35,56,54,52
16015,57,CDM,67,21,37,58,84,61,59,47,43,65,44,41,15,11,12,13,13,41,27,59,64,41,33,48,51,54,66,49,44,69,44,46,38,54,41
16016,57,CAM,73,24,32,75,58,56,47,59,46,58,55,36,12,8,14,10,15,50,49,71,32,56,35,54,54,51,54,50,39,76,50,44,56,51,45
16017,57,RWB,54,20,59,61,71,52,48,46,43,47,28,34,6,13,16,13,15,62,50,74,50,30,56,51,35,53,57,44,58,62,62,60,60,46,33
16018,57,LM,65,24,49,58,61,52,58,60,53,50,48,62,8,10,14,11,9,48,34,60,61,58,39,60,56,50,64,61,41,60,63,39,56,57,57
16019,57,GK,36,24,33,30,41,12,37,10,17,9,8,11,55,50,61,55,60,12,12,59,26,11,9,26,9,61,31,33,15,46,44,13,64,19,6
16020,57,CM,51,20,58,51,64,50,57,38,38,48,30,40,10,15,13,10,12,62,53,60,58,30,57,45,40,51,58,49,61,49,63,58,72,37,31
16021,57,CM,60,27,65,56,68,41,57,57,43,40,38,25,15,16,9,7,16,51,51,60,47,54,55,58,43,53,53,68,61,65,84,63,80,36,53
16022,57,RB,44,27,53,48,53,53,51,38,43,42,19,33,13,10,15,15,7,53,54,55,38,25,56,43,37,51,47,47,55,44,50,56,73,42,42
16023,57,ST,75,21,52,62,64,55,50,40,48,57,54,34,12,12,7,7,9,44,30,60,45,48,20,52,54,58,52,52,22,80,69,24,66,53,43
16024,57,CM,58,19,60,56,63,60,49,44,43,50,35,41,7,11,14,5,7,54,53,59,59,37,51,53,28,60,70,51,62,60,39,58,57,58,32
16025,57,GK,16,21,17,31,42,10,35,12,14,13,5,14,63,52,60,53,62,10,9,56,19,28,6,15,4,47,24,49,10,19,23,10,45,55,9
16026,57,GK,27,20,27,39,47,14,38,10,10,10,5,14,59,58,59,58,59,10,7,63,20,7,9,14,8,36,17,26,12,16,26,11,50,31,8
16027,57,RM,79,28,52,90,90,53,48,53,57,53,50,55,12,6,10,16,11,46,26,62,46,55,23,53,54,51,53,53,16,76,57,13,43,54,36
16028,57,GK,35,36,42,40,41,29,55,20,14,13,14,16,61,55,60,57,51,14,23,58,27,18,15,17,16,51,32,30,16,36,33,11,58,16,19
16029,57,CAM,70,19,43,70,68,59,57,44,53,58,59,41,5,6,8,11,6,48,38,61,57,48,37,39,44,48,58,53,52,71,67,47,59,49,41
16030,57,LM,77,25,63,68,68,59,57,57,40,59,38,40,9,16,8,9,8,41,42,58,54,41,53,38,50,56,58,52,54,73,57,58,58,49,44
16031,57,RM,67,28,48,64,57,63,40,54,47,54,54,47,8,12,13,15,16,28,35,60,35,61,35,35,47,61,48,43,33,67,73,36,69,48,64
16032,57,CAM,61,26,35,61,52,58,51,61,53,59,58,51,6,12,13,12,10,49,26,60,49,55,29,55,52,52,51,54,37,62,55,38,56,55,45
16033,57,CB,49,24,55,49,53,52,50,43,30,46,29,30,14,8,12,6,13,54,52,55,51,29,57,31,44,53,53,36,56,52,58,59,68,43,21
16034,57,ST,57,20,53,51,43,53,53,26,30,50,56,25,8,7,14,5,7,66,18,56,50,47,19,50,58,51,52,50,23,59,60,23,78,54,40
16035,57,LB,76,23,56,79,76,48,57,48,31,52,23,30,14,9,12,10,11,50,53,61,29,24,61,40,46,54,39,27,54,73,60,57,58,36,25
16036,57,CM,64,23,61,44,66,60,50,42,34,56,33,33,13,14,6,10,8,66,44,52,58,31,55,36,56,54,65,50,54,61,69,54,76,47,38
16037,57,CM,66,21,65,57,76,62,63,46,38,57,47,29,16,7,15,11,8,38,54,63,57,52,33,35,41,57,63,42,34,67,65,33,48,52,28
16038,57,ST,69,20,53,41,33,58,57,41,43,48,53,46,7,14,14,9,5,57,52,36,48,50,56,49,51,50,49,52,55,71,61,54,90,45,48
16039,57,LB,69,18,61,59,66,53,51,51,43,53,30,29,12,10,12,9,10,51,51,56,46,33,52,34,41,55,51,35,56,69,65,55,53,35,30
16040,57,LM,71,19,33,72,78,56,58,47,53,58,39,43,8,10,14,15,14,34,43,78,55,47,42,39,50,53,60,43,41,66,51,39,41,57,44
16041,57,RB,69,21,66,46,53,47,37,56,28,46,23,32,7,14,7,10,15,44,53,58,52,27,50,63,50,56,55,30,58,74,57,56,56,43,21
16042,57,CM,66,23,60,72,73,58,43,46,48,60,45,49,9,12,6,7,14,42,46,59,60,52,42,50,50,52,60,54,48,67,55,51,50,55,39
16043,57,CB,58,19,57,67,58,37,47,29,26,33,20,29,14,9,8,14,15,56+2,54,71,42,19,56+1,39,29,57,46,46,55,56,63+4,57+1,67,26,25
16044,57,LB,71,23,58,57,61,62,52,43,38,57,48,33,5,8,6,11,14,40,62,70,61,51,35,40,43,61,59,47,53,74,50,41,70,54,31
16045,57,GK,36,18,27,38,38,17,28,12,12,14,9,11,62,50,46,57,61,13,6,59,18,9,6,11,4,45,19,17,12,29,20,12,30,32,6
16046,57,CB,59,20,44,48,53,42,53,31,38,36,23,22,6,13,11,13,7,55,48,72,40,18,57,29,28,42,44,37,59,63,65,62,75,39,21
16047,57,RM,62,20,52,55,80,54,50,55,49,52,37,41,11,9,15,11,10,53,46,63,64,41,42,60,56,56,67,60,59,59,53,47,33,52,46
16048,57,CB,32,22,44,33,34,48+1,48,23,25,34,22,26,8,13,14,13,10,64,45,34,25,16,58,33,27,56,46,34,48,30,40+1,60,87,31,23
16049,57,LM,76,17,32,92,80,61,53,44,45,60,42,42,12,11,13,5,13,38,43,46,54,37,41,41,57,42,61,54,38,73,82,44,34,57,47
16050,57,GK,47,25,19,33,52,15,28,18,13,19,11,16,55,55,56,53,64,20,24,51,24,18,17,16,13,52,26,19,12,47,30,15,66,36,14
16051,57,LB,60,21,58,67,64,37,46,44,39,36,30,28,10,7,11,13,9,54,51,81,39,26,49,31,36,48,51,40,58,63,66,61,63,35,26
16052,57,CB,58,18,51,51,57,45,44,29,30,50,23,28,6,15,10,15,14,50,52,67,34,28,53,35,25,49,51,45,60,59,55,62,68,34,23
16053,57,RW,77,19,32,69,74,56,42,57,58,63,50,42,9,7,10,12,15,36,38,62,46,42,27,46,46,58,49,58,17,72,54,26,47,47,51
16054,57,RW,79,20,50,72,79,53,55,43,28,54,42,27,15,11,6,13,10,47,60,74,29,35+5,55,35,58,44,36,36+13,56,79,59,59,60,38,29
16055,57,CM,65,18,51,65,68,61,57,48,48,60,55,40,6,10,8,10,5,38,21,65,47,54,41,52,53,54,49,51,37,64,57,30,68,52,41
16056,57,CB,52,28,54,41,55,40,52,24,31,31,21,24,7,7,12,7,9,45,55,71,26,21,62,42,24,42,29,37,61,62,60,62,65,30,26
16057,57,ST,73,18,41,56,68,52,46,33,30,60,64,28,15,11,7,13,6,57,15,60,39,47,11,58,54,46,48,46,14,71,55,10,57,48,51
16058,57,RM,64,20,64,73,77,58,57,41,45,63,35,37,8,14,9,11,13,46,48,59,55,31,54,49,51,55,62,48,49,67,58,56,60,56,41
16059,57,GK,42,23,11,37,59,19,13,13,19,7,6,16,62,49,55,50,64,19,13,64,25,15,8,14,5,55,21,21,9,46,28,8,47,15,15
16060,57,ST,75,20,49,73,69,60,54,40,46,64,51,49,11,12,13,14,10,50,39,37,37,50,22,52,52,52,52,51,21,74,54,20,60,50,53
16061,57,RB,65,20,62,57,56,38,43,27,20,26,16,22,9,12,8,7,9,53,55,76,29,21,55,38,20,43,44,50,58,73,61,56,70,28,21
16062,57,LB,69,19,45,58,52,45,35,50,32,50,20,31,6,11,10,8,7,60,51,59,33,22,55,36,33,53,45,29,55,68,65,56,72,32,20
16063,57,CDM,70,19,63,68,68,57,55,42,43,57,34,46,14,8,14,12,10,60,45,59,54,40,52,48,59,54,65,59,66,69,60,56,53,51,46
16064,57,CDM,55,22,39,65,69,60,56,60,61,61,46,67,8,10,7,6,12,53,52,55,56,41,58,50,52,50,62,59,59,70,54,61,64,55,38
16065,57,ST,74,18,32,60,78,60,47,49,43,63,56,37,10,6,12,7,7,50,14,58,30,47,17,52,59,52,53,54,13,70,50,14,43,49,49
16066,57,RB,77,20,54,71,75,56,53,52,34,55,23,30,14,9,13,11,7,50,54,64,38,30,55,33,50,50,46,34,53,76,60,56,48,41,25
16067,57,LM,71,27,45,67,70,62,60,66,54,59,56,58,11,11,12,8,12,43,49,49,64,58,48,61,57,56,62,55,52,65,66,50,57,54,52
16068,57,LB,49,32,61,59,64,56,62,56,28,52,43,46,10,7,12,13,9,55,58,77,56,42,56,55,53,54,57,57,58,53,54,58,62,55,45
16069,57,ST,73,22,44,49,68,52,48,34,33,48,54,25,15,7,6,9,7,55,54,76,31,54,22,41,53,51,49,62,20,68,65,22,72,41,53
16070,57,LM,68,19,29,72,73,60,38,50,47,62,58,36,13,13,6,7,7,38,22,58,29,52,18,51,53,44,56,56,22,67,55,21,46,51,49
16071,57,CM,63,21,75,62,69,60,49,54,63,53,47,57,11,7,12,14,15,42,56,63,56,50,49,60,48,49,60,46,53,63,65,57,56,57,45
16072,57,ST,59,17,35,60,62,54,55,35,45,55,61,34,8,8,12,15,9,60,23,65,40,55,24,63,52,60,53,54,21,62,58,22,54,53,41
16073,57,CM,33,26,63,34,46,56,53,50,37,52,48,44,12,10,6,15,9,55,57,63,55,52,54,43,43,53,58,57,53,47,47,57,71,52,34
16074,57,ST,65,19,33,64,63,52,40,30,38,48,63,27,13,8,5,6,7,53,16,72,24,45,16,55,54,49,47,61,17,67,50,17,57,38,55
16075,57,CB,47,19,56,41,43,34,50,25,22,44,12,21,12,6,11,12,14,56,55,56,47,13,53,31,27,57,41,31,54,52,55,56,82,32,25
16076,57,CDM,67,21,61,63,69,58,44,46,42,55,36,43,13,7,5,11,14,56,51,60,54,35,50,48,38,52,60,54,56,66,57,58,62,54,32
16077,57,CB,59,19,53,61,62,58,53,50,61,53,38,37,6,10,10,14,15,56,52,64,51,38,54,42,47,58,59,52,39,62,63,59,68,55,38
16078,57,LB,79,24,61,67,67,25,46,62,61,57,46,63,11,8,10,9,10,50,48,70,55,55,49,47,54,56,49,61,58,86,70,53,74,50,49
16079,57,CF,63,21,39,64,57,55,51,35,46,60,33,44,11,14,15,8,14,36,37,56,49,45,19,47,62,57,59,55,26,63,51,24,63,59,41
16080,57,ST,72,24,32,66,78,57,49,54,44,59,51,34,10,10,5,7,6,32,30,49,47,50,24,47,50,55,58,61,24,67,63,39,60,53,48
16081,57,GK,16,24,22,24,24,17,22,13,13,10,8,13,59,58,65,54,62,13,9,33,22,9,7,14,4,37,22,24,11,32,23,12,68,37,5
16082,57,ST,79,24,47,74,56,44,55,32,33,51,66,29,6,13,11,11,14,55,14,70,28,60,16,69,53,50,41,60,20,77,59,23,37,51,44
16083,57,GK,15,18,23,29,47,16,36,11,11,13,8,12,53,54,58,56,60,13,7,63,18,10,7,20,9,59,28,18,11,32,26,12,69,33,10
16084,57,CAM,61,21,62,60,70,58,55,50,48,57,40,43,7,13,6,10,8,59,47,64,65,44,33,55,57,59,63,64,53,63,60,40,39,51,40
16085,57,ST,53,20,45,52,48,58,45,26,34,56,57,34,6,13,15,8,11,58,17,57,40,56,16,56,53,52,52,59,14,55,62,20,70,42,34
16086,57,CM,67,20,56,65,63,57,48,45,32,60,45,41,15,11,8,10,14,44,54,66,58,49,38,42,42,55,59,49,56,72,55,58,61,57,31
16087,57,ST,69,23,47,76,71,56,45,27,25,58,57,28,10,10,9,11,6,54,23,80,29,33,23,59,53,62,42,57,17,66,65,20,61,41,41
16088,57,GK,44,24,23,30,47,25,29,20,16,14,14,13,61,49,54,53,63,16,17,55,25,17,14,30,14,54,26,25,19,48,30,13,70,16,20
16089,57,CB,49,20,55,54,46,44,44,28,25,48,32,23,12,9,14,13,14,53,53,55,41,22,56,37,38,53,52,33,57,52,64,59,69,41,27
16090,57,LM,66,19,50,56,48,60,59,52,42,54,55,34,14,7,7,14,7,40,53,41,42,33,45,51,55,60,55,50,42,60,59,50,68,49,40
16091,57,CDM,64,21,54,65,58,56,52,37,41,55,37,36,6,11,5,13,7,54,54,77,57,40,45,39,50,56,60,59,56,66,70,52,68,55,33
16092,57,CM,64,31,55,59,94,58,66,49,37,55,28,38,10,8,8,7,13,49,56,56,68,30,55,44,40,54,65,49,58,65,54,56,32,52,32
16093,57,GK,44,27,16,34,41,16,23,15,16,20,19,14,59,52,66,58,54,11,17,56,21,17,17,24,15,49,27,23,12,44,36,17,69,22,14
16094,57,RM,83,23,31,71,73,58,58,54,42,62,57,61,10,12,14,15,7,46,23,82,50,55,18,58,53,54,52,62,29,77,50,30,32,46,50
16095,57,LM,72,20,50,58,75,46,36,48,32,57,27,30,15,7,10,6,8,44,56,62,37,31,55,35,44,57,43,28,58,68,54,62,39,39,24
16096,57,RW,63,21,43,56,64,58,49,47,41,68,62,33,12,14,13,8,11,35,23,44,47,39,22,55,49,53,53,62,22,62,48,29,50,50,47
16097,57,RB,65,21,60,55,53,54,49,51,36,45,32,41,16,13,16,7,14,59,53,60,57,41,56,49,51,51,55,60,52,67,70,54,60,51,38
16098,57,CM,72,28,56,78,66,59,36,51,38,63,43,32,7,8,13,10,13,43,45,56,57,35,43,45,53,55,64,49,49,74,63,41,45,53,48
16099,57,LM,66,21,34,60,65,57,47,55,41,57,59,40,13,13,15,10,12,45,28,60,46,58,30,56,50,50,53,55,32,66,64,32,60,50,49
16100,57,CB,50,19,43,43,50,51,50,25,26,21,24,21,15,13,14,9,15,60,49,63,53,24,56,34,23,50,56,35,57,53,53,59,71,29,23
16101,57,CB,43,32,82,40,46,51,49,19,25,45,49,29,9,8,14,13,10,65,45,58,48,44,50,33,54,56,52,67,46,75,74,47,87,54,28
16102,57,CM,62,19,63,64,69,61,52,43,48,51,33,47,9,12,6,15,11,53,55,56,57,41,48,52,54,54,61,51,52,58,65,58,64,55,42
16103,57,LM,63,20,53,67,85,56,41,54,33,58,31,49,15,6,15,16,14,34,55,46,50,57,58,53,54,56,48,27,57,62,64,57,55,35,29
16104,57,GK,20,19,29,35,47,12,35,12,11,10,8,10,55,55,56,57,59,4,12,63,35,10,4,14,2,52,30,20,12,21,27,14,36,38,5
16105,57,ST,42,25,27,49,48,51,49,25,33,45,59,28,12,7,11,6,13,65,17,60,36,52,14,55,62,54,46,53,13,52,54,19,84,51,43
16106,57,RB,79,19,70,79,75,60,40,52,47,70,50,45,12,8,7,10,9,51,58,69,58,48,43,50,49,58,60,55,46,76,52,42,34,51,44
16107,57,GK,32,21,20,35,33,12,30,10,9,9,7,13,56,58,60,52,55,12,12,49,25,9,10,15,8,59,20,25,10,36,25,12,56,20,5
16108,57,GK,31,17,26,24,46,17,37,14,10,7,5,10,57,56,54,56,58,11,10,61,20,8,9,17,6,48,20,21,10,25,17,11,44,30,8
16109,57,LM,59,25,58,56,54,54,50,52,44,50,53,47,6,11,11,6,10,54,55,73,57,56,55,53,54,54,57,56,54,61,72,57,56,58,38
16110,57,GK,48,20,22,33,63,22,24,18,11,20,19,11,59,54,57,53,59,14,17,54,26,12,19,21,17,55,29,20,12,46,35,20,55,12,20
16111,57,ST,73,22,32,63,68,55,43,48,32,58,57,29,10,5,11,7,13,51,18,62,42,49,10,56,55,51,48,58,12,77,71,15,69,45,47
16112,57,GK,49,21,25,35,66,21,51,20,19,21,8,9,56,57,59,58,55,18,17,60,26,5,15,23,8,54,31,23,20,61,39,19,69,23,17
16113,57,ST,78,19,33,70,61,57,49,31,33,58,54,30,13,13,7,12,8,52,18,57,28,49,15,54,54,52,43,50,20,78,62,20,65,43,40
16114,57,CM,83,20,61,67,59,42,46,47,47,37,22,25,6,13,7,10,14,53,52,83,37,40,43,35,45,41,44,51,55,89,85,56,77,31,27
16115,57,LM,78,24,34,62,62,53,51,58,60,56,50,48,14,7,9,8,10,36,20,47,55,59,26,54,48,43,56,50,29,81,52,24,50,50,56
16116,57,GK,18,16,12,19,29,10,18,12,13,11,12,14,58,61,57,53,52,12,10,32,25,10,11,11,11,57,19,17,13,16,32,14,38,59,12
16117,57,CB,47,21,50,33,65,34,49,27,32,26,24,27,14,9,11,7,13,51,53,68,32,28,61,44,27,49,34,45,65,50,46,68,57,30,29
16118,57,CDM,67,21,65,65,87,51,55,51,47,52,33,44,10,9,8,8,14,58,49,64,56,48,43,53,52,52,69,58,65,69,64,51,64,50,46
16119,57,CAM,61,20,41,63,66,60,60,54,45,53,45,41,7,11,13,13,5,48,38,51,60,54,34,51,52,53,61,54,35,60,58,36,63,61,41
16120,57,CM,68,19,53,69,63,58,54,47,42,60,61,37,7,13,7,10,8,46,42,69,50,45,39,43,49,47,59,50,47,75,60,44,59,41,38
16121,57,GK,11,41,23,20,37,16,40,8,14,7,8,9,54-3,53-1,45,61-1,56-4,17,13,50,29,9,9,13,7,64,21,12,17,12,25,11,56,23,15
16122,57,GK,44,24,21,38,22,25,23,15,16,17,16,14,53,54,55,70,48,14,23,52,25,12,14,22,11,55,24,20,16,49,38,11,73,23,11
16123,57,RB,74,20,53,67,60+3,51,48,55,37,56,34,32,13,9,8,10,7,51,57-1,60+3,45,27,53,35,41,43-7,51,35,52,73,70+6,54,45-10,39,24
16124,57,ST,66,17,41,62,73,63,53,46,47,60,51,46,10,12,15,13,13,48,25,56,57,42,41,46,46,52,59,52,40,65,48,36,45,51,47
16125,57,ST,73,19,63,81,77,54,47,44,43,51,59,33,11,13,6,10,15,47,17,82,35,53,14,58,52,50,50,58,16,76,65,28,76,36,49
16126,57,CF,42,32,59,47,34,54,60,36,42,54,57,41,16,6,6,9,7,63,23,68,39,52,18,55,58,47,43,59,15,56,49,16,71,52,55
16127,57,GK,34,19,23,28,22,12,37,14,10,11,6,13,60,57,60,56,55,10,10,38,36,5,5,16,5,43,26,18,13,38,27,11,65,34,9
16128,57,LM,73,19,50,75,73,52,44,53,39,58,41,33,11,12,7,7,12,48,41,60,54,39,32,49,58,52,51,52,49,74,56,39,53,48,35
16129,57,ST,82,24,22,84,84,63,58,61,63,66,59,50,12,6,7,15,8,33,20,63,34,47,14,55,53,62,56,52,17,78,62,11,42,55,54
16130,57,ST,58,23,72,54,51,50,47,33,31,43,60,22,12,9,7,12,7,58,22,67,26,54,12,56,51,53,39,62,20,70,56,26,80,40,38
16131,57,CM,64,18,39,76,91,59,50,42,52,57,56,61,14,13,6,10,10,33,31,52,52,40,34,56,53,44,58,56,30,66,51,37,36,59,55
16132,57,LW,78,23,34,71,70,54,41,51,49,57,53,39,7,11,13,14,10,55,19,48,45,56,18,51,53,54,53,62,21,76,74,25,48,48,63
16133,57,CAM,66,17,23,64,73,58,53,54,46,57,53,40,7,9,7,9,6,33,26,45,58,55,15,48,47,37,61,56,28,59,54,27,52,58,48
16134,57,CAM,72,19,48,70,77,60,49,54,55,58,39,54,14,11,11,12,9,47,29,51,60,36,47,52,42,51,63,55,55,67,49,48,46,60,53
16135,57,RB,71,18,61,55,64,50,33,52,46,57,22,31,11,14,5,7,11,41,53,67,34,31,55,38,40,40,52,37,59,71,64,57,60,34,28
16136,57,CDM,34,22,63,56,63,49,40,34,36,44,28,37,8,13,14,12,6,49,57,69,49,30,54,44,35,52,57,47,54,54,71,58,72,38,27
16137,57,LB,64,25,73,70,74,54,54,53,53,56,35,45,13,16,14,14,9,49,56,67,51,49,56,50,44,55,53,57,55,59,55,58,67,37,42
16138,57,CM,64,20,55,68,75,62,58,40,58,57,40,45,12,12,11,8,7,34,38,43,59,48,45,47,54,52,62,52,44,63,58,45,49,58,43
16139,57,ST,68,18,54,57,66,54,49,42,41,53,54,41,13,7,6,13,8,54,49,60,59,43,46,58,54,55,68,53,62,67,69,50,65,57,48
16140,57,GK,42,23,27,42,50,22,40,20,13,13,19,17,58,56,55,56,58,20,19,54,25,17,19,29,19,51,26,22,20,38,24,16,51,40,19
16141,57,ST,77,20,38,70,68,55,43,51,42,57,58,31,10,11,9,14,9,51,18,58,35,52,19,56,48,55,48,54,19,75,58,20,56,49,49
16142,57,GK,40,23,17,34,48,19,31,16,21,13,16,14,61,49,54,55,59,14,21,54,23,15,20,28,17,56,24,23,12,42,27,16,67,20,16
16143,57,LB,69,22,56,64,68,59,49,50,58,54,34,49,9,10,9,15,7,48,45,56,46,40,53,24,35,48,53,52,54,75,70,54,59,42,43
16144,57,ST,66,19,35,58,64,49,46,31,49,47,57,30,5,9,7,12,7,54,19,67,37,48,12,50,60,52,46,58,15,66,63,12,66,46,54
16145,57,ST,62,17,34,67,49,55,56,31,37,57,59,30,9,7,14,14,10,53,15,56,33,39,12,63,61,58,41,48,19,65,52,13,73,49,41
16146,57,LB,65,20,32,55,75,58,48,55,45,65,60,41,8,14,8,14,9,48,23,43,52,48,29,61,49,35,62,63,31,67,46,32,42,45,51
16147,57,CM,49,17,58,42,60,55,50,48,59,50,33,60,11,8,12,9,15,52,54,65,62,55,53,50,27,49,62,55,52,54,51,55,63,51,22
16148,57,LB,68,20,66,53,73,42,34,59,39,60,27,37,10,13,6,15,7,45,53,58,28,35,60,39,47,58,38,27,63,55,60,64,63,36,31
16149,57,CB,40,23,71,48,51,33,38,22,27,22,19,26,10,14,11,6,10,57,53,70,34,24,51,31,22,54,38,34,56,51,55,54,70,29,29
16150,57,LW,77,19,44,91,88,61,58,49,35,62,45,39,11,12,13,7,8,34,21,60,43,28,18,46,45,45,50,45,21,72,63,22,37,49,37
16151,57,CAM,66,21,60,60,67,58,43,43,44,55,52,40,6,12,9,13,8,44,55,57,56,56,56,45,37,51,62,59,54,66,49,59,54,53,33
16152,57,GK,51,21,27,60,61,21,32,20,11,11,21,11,65,55,54,49,58,18,26,66,19,11,22,28,20,53,31,46,11,55,42,19,58,20,14
16153,57,ST,68,19,46,68,67,55,52,38,42,51,56,33,6,10,8,12,8,53,15,68,41,44,13,63,59,50,45,55,11,63,60,16,68,41,54
16154,57,LM,88,22,37,73,81,59,53,52,45,58,50,51,12,14,9,9,14,40,20,45,46,33,24,52,49,45,52,54,24,81,51,25,41,46,45
16155,57,CB,30,32,72,55,64,54,51,36,30,47,31,32,8,14,12,6,12,57,55,65,53,36,48,52,48,55,52,51,45,48,48,48,83,49,47
16156,57,RM,73,19,51,90,56,59,50,36,40,65,46,42,7,5,9,13,6,49,50,45,50,57,46,44,48,52,54,54,49,66,64,48,39,46,36
16157,57,GK,30,23,17,27,37,17,35,12,12,6,7,10,63,48,55,48,62,13,12,40,19,9,9,19,5,59,29,15,10,18,17,13,64,31,7
16158,57,RW,69,19,41,66,58,57,47,55,47,61,59,42,5,8,10,11,9,36,23,47,47,37,24,57,52,50,54,45,27,74,57,30,39,49,58
16159,57,CAM,49,27,60,47,47,57,52,30,33,53,56,27,14,11,10,12,13,64,23,74,35,52,19,59,55,46,47,56,19,65,55,21,79,47,50
16160,57,CB,35,18,52,33,33,34,63,20,28,24,18,26,14,13,10,11,8,60,53,50,51,17,55,37,21,50,54,37,54,54,58,58,78,42,24
16161,57,LM,71,19,42,69,70,57,54,56,57,60,54,55,6,10,12,5,9,41,18,59,49,38,30,61,49,41,55,51,32,73,56,35,40,51,58
16162,57,ST,80,28,31,84,74,53,45,49,56,49,58,59,11,8,6,14,15,56,12,64,41,51,11,59,57,50,53,52,17,76,52,11,60,41,43
